inner_cv__NB_bal_acc,inner_cv__leanness,train_NB_bal_acc,train_leanness,test_NB_bal_acc,test_leanness
0.2,1.0,0.2,1.0,0.2,1.0
0.33740601503759404,0.5,0.3381203007518797,0.5,0.32823308270676693,0.5
0.2783082706766917,0.5,0.26999999999999996,0.5,0.28258241758241753,0.5
0.27426065162907265,0.5,0.27457393483709275,0.5,0.29692886061307117,0.5
0.25416040100250625,0.5,0.2565413533834587,0.5,0.24813765182186237,0.5
0.4184962406015037,0.3333333333333333,0.4206015037593985,0.3333333333333333,0.3855696934644303,0.3333333333333333
0.2468421052631579,0.5,0.2468421052631579,0.5,0.2593984962406015,0.5
0.24552631578947368,0.5,0.24973684210526312,0.5,0.257567958357432,0.5
0.23923558897243105,0.5,0.25086466165413535,0.5,0.21968189705031813,0.5
0.5967690567883122,0.125,0.6221642520936487,0.125,0.5725835461072946,0.125
0.6887866006479614,0.02857142857142857,0.7488092181673697,0.02857142857142857,0.6060026943531438,0.02857142857142857
0.3836466165413534,0.3333333333333333,0.38412280701754387,0.3333333333333333,0.36253036437246966,0.3333333333333333
0.6247774925117672,0.09090909090909091,0.6200155877498624,0.09090909090909091,0.5463396295617092,0.09090909090909091
0.6835860993948286,0.029411764705882353,0.7432110764716671,0.029411764705882353,0.5995191778696272,0.029411764705882353
0.4629240784889051,0.25,0.4514203190904089,0.25,0.3894432845716543,0.25
0.6204508221773948,0.09090909090909091,0.6556137294455652,0.09090909090909091,0.5739836928155284,0.09090909090909091
0.6257298734641481,0.08333333333333333,0.6326346353689101,0.08333333333333333,0.564239656364175,0.08333333333333333
0.6828626444159178,0.025,0.7502319823950121,0.025,0.6044511842457927,0.025
0.6765560242068587,0.02857142857142857,0.7385711229292745,0.02857142857142857,0.5915092609572713,0.02857142857142857
0.6383923222690875,0.06666666666666667,0.666037349471239,0.06666666666666667,0.5625618925362186,0.06666666666666667
0.673109908918638,0.02857142857142857,0.738533528944312,0.02857142857142857,0.5990112006094034,0.02857142857142857
0.6176780365548017,0.08333333333333333,0.6614441591784339,0.08333333333333333,0.5607313546530491,0.08333333333333333
0.36693318662509933,0.3333333333333333,0.37967418546365916,0.3333333333333333,0.356818970503181,0.3333333333333333
0.6002185341402286,0.1,0.6479479185769301,0.1,0.5769440251661047,0.1
0.6740531206063941,0.024390243902439025,0.758765816981478,0.024390243902439025,0.6247711915812044,0.024390243902439025
0.6728626444159179,0.024390243902439025,0.7486029097133077,0.024390243902439025,0.6034245792718191,0.024390243902439025
0.6633730668133749,0.03125,0.7180038510911425,0.03125,0.5853558380002539,0.03125
0.4445305336512012,0.25,0.4592866312121767,0.25,0.4197411446063565,0.25
0.6673363286264442,0.02702702702702703,0.7389537869062901,0.02702702702702703,0.6046762544259335,0.02702702702702703
0.6685359740815453,0.02564102564102564,0.7459053120606394,0.02564102564102564,0.6013193161139245,0.02564102564102564
0.6649929702304542,0.02857142857142857,0.734865211810013,0.02857142857142857,0.5950555798501883,0.02857142857142857
0.6652310654685494,0.027777777777777776,0.7225686166636102,0.027777777777777776,0.5946589033559508,0.027777777777777776
0.6622269087352528,0.030303030303030304,0.7843557063390183,0.030303030303030304,0.6278356303516766,0.030303030303030304
0.661029708417385,0.030303030303030304,0.7226905678831225,0.030303030303030304,0.5999991536063423,0.030303030303030304
0.658157589094688,0.03225806451612903,0.7255419035393362,0.03225806451612903,0.5943133631451988,0.03225806451612903
0.5790280579497524,0.1111111111111111,0.6126688672901766,0.1111111111111111,0.6486448532212332,0.1111111111111111
0.5898584876826213,0.1,0.6203756342074698,0.1,0.5670003808771459,0.1
0.6658793324775354,0.023809523809523808,0.7559838620942602,0.023809523809523808,0.6188520786017577,0.023809523809523808
0.6059737759031726,0.08333333333333333,0.6340690139984106,0.08333333333333333,0.5778298466616822,0.08333333333333333
0.577160890029953,0.1111111111111111,0.6149746317012043,0.1111111111111111,0.5421291032459197,0.1111111111111111
0.35454887218045117,0.3333333333333333,0.372522159056177,0.3333333333333333,0.3412724117987276,0.3333333333333333
0.6565242374228253,0.029411764705882353,0.7313212910324591,0.029411764705882353,0.610056073579822,0.029411764705882353
0.43576441102756897,0.25,0.44076441102756886,0.25,0.4087738577212262,0.25
0.66064123723944,0.025,0.7442386453939728,0.025,0.6100059247556038,0.025
0.3499874686716792,0.3333333333333333,0.35256892230576437,0.3333333333333333,0.34090514748409484,0.3333333333333333
0.5831542270309922,0.1,0.6224775353016687,0.1,0.6321237427527542,0.1
0.649727367198484,0.03333333333333333,0.7340256128125191,0.03333333333333333,0.571101510812679,0.03333333333333333
0.582599486521181,0.1,0.6275820649183935,0.1,0.566294276968218,0.1
0.625534262485482,0.05555555555555555,0.6843731279418057,0.05555555555555555,0.5676843374853645,0.05555555555555555
0.34716791979949874,0.3333333333333333,0.35740601503759406,0.3333333333333333,0.3420792365529208,0.3333333333333333
