gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,409,409,0.24596774193548387,0.8180135529786121,0.9747680216975793,0.15854843617535538,0.0196078431372549,0.08148307877626966,1.0,0.13086370021870616
1,329,735,743,0.24596774193548387,0.8194369120457871,0.9781155566945361,0.1552884739532626,0.016129032258064516,0.0825294780483346,1.0,0.10420640568578149
2,347,823,1061,0.24596774193548387,0.8339858196922617,0.9831862446743761,0.15027878190460453,0.015873015873015872,0.08121951510962867,1.0,0.10363629931397032
3,328,858,1385,0.24596774193548387,0.8406157809313302,0.9831862446743761,0.14795017974069477,0.015873015873015872,0.08175342852533833,1.0,0.1046966003575688
4,330,886,1693,0.24596774193548387,0.8457064740365827,0.9831862446743761,0.1450355316811845,0.01639344262295082,0.08203878583560983,1.0,0.10463520914632962
5,309,831,1972,0.24596774193548387,0.8557380460432884,0.9831862446743761,0.14227329904074018,0.015384615384615385,0.08042419472950822,1.0,0.10503270943523631
6,324,856,2258,0.24596774193548387,0.8618023165796415,0.9831862446743761,0.1371659750037711,0.015384615384615385,0.0787477120819569,1.0,0.10238484219374455
7,313,874,2525,0.24596774193548387,0.8654728887038046,0.9831862446743761,0.13698918396936396,0.015384615384615385,0.07833929756943589,1.0,0.10257766622874866
8,349,909,2820,0.24596774193548387,0.868122761636288,0.9861800728235683,0.13638802620418505,0.015384615384615385,0.07846788709325314,1.0,0.10262016139408908
9,309,859,3061,0.24596774193548387,0.8731782202005319,0.9868647958911276,0.1348292700834574,0.015151515151515152,0.07755940528022094,1.0,0.10290213246102574
10,327,879,3322,0.24596774193548387,0.8804095177841134,0.9868647958911276,0.13282168614151374,0.015151515151515152,0.07534319695408176,1.0,0.10260038703455188
11,342,918,3580,0.24596774193548387,0.8836967491003833,0.9868647958911276,0.12823750266074774,0.015151515151515152,0.074370795653473,1.0,0.10004871495095291
12,316,868,3804,0.24596774193548387,0.8866063496385516,0.9872185027388922,0.1271693491156253,0.015151515151515152,0.0741337859118476,1.0,0.10012012973262181
13,338,899,4064,0.24596774193548387,0.8964337860780984,0.9912507608034083,0.1229529475533524,0.015384615384615385,0.06963460627408677,1.0,0.09739214118955156
14,337,883,4302,0.24596774193548387,0.8958062060202241,0.9912507608034083,0.12489873919394928,0.016129032258064516,0.07116155441605457,1.0,0.0986789791941083
15,356,916,4563,0.24596774193548387,0.8995427998633224,0.9915817770232032,0.12207912414913205,0.016129032258064516,0.06964733400665322,1.0,0.09740368494384032
16,333,901,4772,0.24596774193548387,0.9011652224749337,0.9915817770232032,0.12078127642026901,0.015873015873015872,0.0694214595831546,1.0,0.09708299920134325
17,334,899,5003,0.24596774193548387,0.902343931191338,0.9919354838709677,0.1205240681587131,0.015873015873015872,0.06938979953922905,1.0,0.09708719494902665
18,341,873,5210,0.24596774193548387,0.9063102396130314,0.9919354838709677,0.12072513971757423,0.0136986301369863,0.06793162998007223,1.0,0.09738647271045671
19,318,847,5404,0.24596774193548387,0.9078308026609434,0.9919354838709677,0.12056251419213702,0.0136986301369863,0.06781900459033094,1.0,0.0975239896657031
20,335,937,5656,0.24596774193548387,0.9059923065423754,0.9919354838709677,0.12001346780114591,0.0136986301369863,0.06914820785340084,1.0,0.09718047540835044
21,338,890,5864,0.24596774193548387,0.9140955675860375,0.9919354838709677,0.1139572099547313,0.015873015873015872,0.06493875148960558,1.0,0.09392737760342526
22,333,867,6053,0.24596774193548387,0.9083408853082189,0.9919354838709677,0.11679616621736655,0.015873015873015872,0.06895383339406484,1.0,0.09530977981719498
23,313,825,6226,0.24596774193548387,0.9062573971447182,0.9956140350877193,0.11844865546078368,0.015873015873015872,0.0709636457210649,1.0,0.09707433381884752
24,332,855,6404,0.24596774193548387,0.907561785245219,0.9956140350877193,0.11794860872684577,0.014705882352941176,0.07081948219039258,1.0,0.09701910242829238
25,312,844,6592,0.24596774193548387,0.9078589256921976,0.9956140350877193,0.1176343612073891,0.014705882352941176,0.0710952580814372,1.0,0.09690725197574576
26,330,826,6773,0.2400361448356131,0.9048855110997213,0.9956140350877193,0.12323762556462274,0.014705882352941176,0.07369799146336768,1.0,0.09987839561180988
27,335,862,6966,0.24596774193548387,0.9102454778913199,0.9959677419354839,0.11658296183319815,0.014705882352941176,0.07110143441548646,1.0,0.09688190382863915
28,304,794,7113,0.24596774193548387,0.9103994992044933,0.9959677419354839,0.11552799833141486,0.015873015873015872,0.07171820048016357,1.0,0.09669352792422649
29,342,848,7261,0.24596774193548387,0.9117625359045819,0.9959677419354839,0.11441169789592597,0.015873015873015872,0.07168685245338073,1.0,0.09658380617017556
30,322,817,7423,0.24596774193548387,0.9122834326381992,0.9959677419354839,0.11414936595231516,0.015873015873015872,0.0719531735745588,1.0,0.09648280150041554
31,353,809,7552,0.24596774193548387,0.9129016027591804,0.9959677419354839,0.11505540471766443,0.015873015873015872,0.07212362944447778,1.0,0.09691681774023361
32,316,783,7693,0.24596774193548387,0.9128198924731182,0.9959677419354839,0.11492725922441309,0.015873015873015872,0.07250422402369133,1.0,0.0967969439883828
33,331,782,7813,0.24596774193548387,0.9141027965531602,0.9959677419354839,0.11531684217952956,0.015873015873015872,0.07211150254580155,1.0,0.09702945043375785
