gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,458,458,0.25,0.7797315403894352,0.9644785039521881,0.16273075043484372,0.0196078431372549,0.09217339262982753,1.0,0.15968933416463738
1,312,755,773,0.25,0.7946010699826489,0.9644785039521881,0.15104739968752084,0.015384615384615385,0.07979476501971053,1.0,0.09758988143864651
2,324,833,1090,0.25,0.8070240746096009,0.9680290469764155,0.14411465126662162,0.015873015873015872,0.08022208696240864,1.0,0.09848791669332212
3,317,865,1381,0.25,0.8220874140479404,0.9680290469764155,0.1393554022845949,0.014084507042253521,0.07744413317948143,1.0,0.0976239052446985
4,311,890,1639,0.25,0.8344352949681897,0.9680290469764155,0.13362049056480965,0.013513513513513514,0.0754274579363799,1.0,0.09701229109397762
5,335,909,1919,0.23900295610821926,0.840058021656706,0.9736801940749309,0.13673614730258027,0.013513513513513514,0.0764983492323156,1.0,0.10091586210403183
6,326,915,2192,0.23900295610821926,0.8451342298052824,0.9749333269070111,0.1376324258030922,0.013513513513513514,0.07732193668627368,1.0,0.10324179781931744
7,349,968,2489,0.25,0.8498802454855086,0.9749333269070111,0.13316642548392962,0.013513513513513514,0.07718512546474511,1.0,0.1025349934540504
8,323,929,2758,0.25,0.8547244553691922,0.9772227041963885,0.13311698111016537,0.014925373134328358,0.07665494261427488,1.0,0.10271820600341304
9,323,914,3007,0.25,0.8634265310712679,0.9772227041963885,0.12551622420998343,0.014492753623188406,0.07344850189826686,1.0,0.099546616357765
10,333,941,3256,0.25,0.8613117569564938,0.9789055973266501,0.1288634808907037,0.014492753623188406,0.07667551115746872,1.0,0.10113574137164362
11,350,970,3512,0.25,0.8659597310584153,0.9789055973266501,0.12681707767629363,0.014285714285714285,0.07552622647033772,1.0,0.10092062978656335
12,329,892,3738,0.25,0.8697100764732344,0.9859986504723346,0.12702696310015502,0.014285714285714285,0.07571651929968622,1.0,0.10295630238856693
13,325,934,3952,0.25,0.8700946516933359,0.9859986504723346,0.12712640204903342,0.014285714285714285,0.07670911845453131,1.0,0.10319337285328148
14,329,946,4182,0.25,0.8768472463209305,0.9859986504723346,0.12186726422098075,0.014285714285714285,0.07344549909317893,1.0,0.1003445833762832
15,326,949,4399,0.25,0.8781969587430113,0.9859986504723346,0.12132260471428186,0.014285714285714285,0.07358721866330632,1.0,0.10031417831954931
16,327,937,4627,0.25,0.8806840819998714,0.9859986504723346,0.12099971676294079,0.014285714285714285,0.07306423959349186,1.0,0.10046750124163598
17,339,972,4861,0.25,0.8830363006876165,0.9859986504723346,0.12150863038518589,0.0136986301369863,0.07263702083263097,1.0,0.10064541204573044
18,320,895,5065,0.25,0.8827670297538719,0.9859986504723346,0.12128341255709217,0.0136986301369863,0.07329182297034376,1.0,0.10050767314430488
19,327,936,5262,0.25,0.8905812929760297,0.9864203778677463,0.11518997282434781,0.013513513513513514,0.06925480324029835,1.0,0.09767080243383658
20,312,915,5461,0.25,0.8899576987340144,0.9864203778677463,0.11813935990187222,0.013513513513513514,0.07018971892581188,1.0,0.0995498041394966
21,322,934,5638,0.25,0.8930387346571556,0.9864203778677463,0.11452151033841483,0.013513513513513514,0.06900031738619593,1.0,0.09767266071228325
22,330,944,5851,0.25,0.8936082433648224,0.9864203778677463,0.11457629761254953,0.013513513513513514,0.06904564189845187,1.0,0.09765276448527932
23,315,946,6026,0.25,0.8956759527022684,0.986838088811773,0.11479277688833245,0.012658227848101266,0.06848010021191238,1.0,0.0978018606767525
