gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,389,389,0.24731182795698925,0.7962221207817678,0.9666378648233487,0.1595320874446593,0.0196078431372549,0.08718183388135822,1.0,0.15219502445917418
1,323,701,712,0.24731182795698925,0.804396745089799,0.973825645596035,0.1467797953094735,0.017241379310344827,0.07953251293230772,1.0,0.0995460724552625
2,323,794,1033,0.24731182795698925,0.8117640247466404,0.973825645596035,0.14650683223580319,0.017241379310344827,0.08189734863075077,1.0,0.10173137556349018
3,291,811,1349,0.24731182795698925,0.8196308871692317,0.973825645596035,0.14282713660940535,0.016666666666666666,0.08092653898962208,1.0,0.1006540532492772
4,321,871,1666,0.24731182795698925,0.820602708460134,0.9750704045058884,0.14352395163691928,0.017241379310344827,0.08322404244610143,1.0,0.10235649224442286
5,340,880,1962,0.24731182795698925,0.8256505394458453,0.9871031746031746,0.1404632807956625,0.016666666666666666,0.08326912404912107,1.0,0.10217769958425807
6,323,851,2230,0.24731182795698925,0.8308101922296612,0.9871031746031746,0.14364510833375632,0.015873015873015872,0.08426789444775329,1.0,0.10497440707155954
7,327,926,2524,0.24731182795698925,0.8369083129244799,0.9871031746031746,0.14152508139044492,0.015873015873015872,0.0831369944232698,1.0,0.10409483245145493
8,307,873,2787,0.24731182795698925,0.840819417272894,0.9871031746031746,0.14107022616755382,0.015625,0.08304796843290499,1.0,0.1041962073805317
9,335,911,3057,0.24731182795698925,0.8499497314243206,0.9871031746031746,0.13931751589264835,0.015384615384615385,0.08157606573731191,1.0,0.1046628887449645
10,314,888,3319,0.24731182795698925,0.8566357846902202,0.9871031746031746,0.13392276519905996,0.015151515151515152,0.07918596008856939,1.0,0.10208743056428865
11,339,924,3595,0.24731182795698925,0.8624992530842728,0.9871031746031746,0.13170362670774408,0.014705882352941176,0.07843285275054052,1.0,0.10221548032494249
12,331,903,3823,0.24731182795698925,0.8662207066535277,0.9871031746031746,0.12874826351294708,0.014925373134328358,0.07825988818827656,1.0,0.10214503653796018
13,328,906,4077,0.24731182795698925,0.8745146829019699,0.9875352022529442,0.12417966244171458,0.014925373134328358,0.07484928993584725,1.0,0.09958191704269483
