
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_type
Features before filter: 20149
Features after any na, zero variance, and anova filters: 14658
Features active in view: 14658

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 294
Generations completed = 566
Generations completed = 802
   	     	         	        	                type svm balanced accuracy               	                     leanness                    
   	     	         	        	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min      	avg      	max	std      
0  	500  	480      	480     	0.25    	0.766036	0.95821 	0.169844 	0.0196078	0.0983367	1  	0.154514 
1  	335  	812      	823     	0.25    	0.788024	0.95821 	0.151746 	0.0151515	0.0868531	1  	0.105466 
2  	342  	909      	1169    	0.25    	0.802932	0.95821 	0.144866 	0.0147059	0.0861245	1  	0.106793 
3  	335  	938      	1507    	0.25    	0.817296	0.95821 	0.140399 	0.0144928	0.0825745	1  	0.104591 
4  	322  	902      	1809    	0.25    	0.826792	0.96904 	0.138539 	0.0144928	0.081383 	1  	0.104876 
5  	336  	949      	2116    	0.25    	0.831055	0.96904 	0.137387 	0.0142857	0.0820029	1  	0.104727 
6  	337  	955      	2439    	0.25    	0.840786	0.96904 	0.132688 	0.0135135	0.0793281	1  	0.103578 
7  	332  	989      	2752    	0.25    	0.839825	0.96904 	0.134328 	0.0140845	0.0814239	1  	0.104432 
8  	337  	935      	3024    	0.25    	0.846565	0.96904 	0.128727 	0.0138889	0.0794348	1  	0.102021 
9  	353  	968      	3308    	0.25    	0.850417	0.969939	0.129117 	0.0135135	0.0791696	1  	0.102263 
10 	331  	958      	3583    	0.25    	0.855446	0.977248	0.129885 	0.0135135	0.0782488	1  	0.102675 
11 	318  	980      	3856    	0.25    	0.859484	0.977248	0.129347 	0.0135135	0.077341 	1  	0.102761 
12 	346  	1018     	4134    	0.25    	0.861577	0.977248	0.12914  	0.0135135	0.0775297	1  	0.102731 
13 	346  	972      	4386    	0.25    	0.861625	0.977248	0.128855 	0.0125   	0.0784428	1  	0.102482 
14 	352  	1007     	4654    	0.25    	0.868524	0.977248	0.127718 	0.0128205	0.0763259	1  	0.102836 
15 	341  	964      	4897    	0.25    	0.870106	0.977248	0.126976 	0.0138889	0.07684  	1  	0.102761 
16 	340  	914      	5133    	0.25    	0.871899	0.977248	0.126952 	0.0142857	0.0770389	1  	0.102751 
17 	341  	921      	5370    	0.25    	0.872455	0.980769	0.12658  	0.0144928	0.0776718	1  	0.102546 
18 	328  	915      	5598    	0.25    	0.875344	0.980769	0.127104 	0.0144928	0.0771317	1  	0.102785 
19 	333  	910      	5814    	0.25    	0.881693	0.980769	0.121118 	0.0144928	0.0741437	1  	0.0999639
20 	328  	873      	6031    	0.25    	0.88441 	0.980769	0.121    	0.0136986	0.0738927	1  	0.10003  
21 	348  	911      	6266    	0.25    	0.884821	0.980769	0.122322 	0.0135135	0.0751699	1  	0.101763 
22 	346  	885      	6485    	0.25    	0.88805 	0.980769	0.118874 	0.0135135	0.0741389	1  	0.0999718
23 	339  	837      	6670    	0.25    	0.889262	0.980769	0.119156 	0.0135135	0.0741461	1  	0.100074 
24 	337  	861      	6874    	0.25    	0.890666	0.98276 	0.118911 	0.0128205	0.0743563	1  	0.100055 
25 	347  	894      	7070    	0.25    	0.892164	0.983974	0.118001 	0.0128205	0.0744671	1  	0.0999507
26 	319  	816      	7239    	0.25    	0.8925  	0.983974	0.117294 	0.0126582	0.0748957	1  	0.0998507
27 	303  	805      	7407    	0.25    	0.895033	0.983974	0.116727 	0.0126582	0.0742924	1  	0.100021 
28 	341  	837      	7586    	0.25    	0.89683 	0.983974	0.116676 	0.0125   	0.0739195	1  	0.100138 
29 	312  	807      	7753    	0.25    	0.898352	0.983974	0.116123 	0.0126582	0.0738254	1  	0.100204 
30 	323  	829      	7922    	0.25    	0.904534	0.983974	0.111485 	0.0135135	0.0701507	1  	0.0972384
31 	339  	830      	8090    	0.25    	0.904554	0.983974	0.111122 	0.0135135	0.0706548	1  	0.0971464
32 	341  	799      	8245    	0.25    	0.904523	0.983974	0.110652 	0.0135135	0.0711688	1  	0.0970303
33 	328  	783      	8385    	0.25    	0.905317	0.983974	0.110582 	0.0135135	0.07104  	1  	0.0970147
34 	362  	869      	8546    	0.25    	0.906572	0.987179	0.109809 	0.0121951	0.0709178	1  	0.0970565
35 	350  	820      	8702    	0.25    	0.907551	0.987179	0.109854 	0.0121951	0.0706848	1  	0.0971028
36 	364  	849      	8849    	0.25    	0.907944	0.987179	0.109688 	0.0131579	0.070874 	1  	0.0970726
37 	321  	812      	8982    	0.25    	0.908211	0.992691	0.108957 	0.0131579	0.0710322	1  	0.0970273
38 	330  	829      	9133    	0.25    	0.908293	0.992691	0.108867 	0.0131579	0.071188 	1  	0.0969619
39 	341  	835      	9263    	0.25    	0.908948	0.992691	0.108677 	0.0131579	0.0711986	1  	0.0969609
40 	356  	851      	9414    	0.25    	0.909006	0.992691	0.107754 	0.0131579	0.0716323	1  	0.0967971
41 	334  	807      	9554    	0.25    	0.908232	0.992691	0.109741 	0.0131579	0.0726109	1  	0.0985865
42 	319  	806      	9672    	0.25    	0.909547	0.992691	0.107079 	0.0131579	0.0717754	1  	0.0967323
43 	338  	833      	9797    	0.25    	0.912236	0.992691	0.107583 	0.0131579	0.0705672	1  	0.0970913
44 	345  	829      	9913    	0.25    	0.912288	0.992691	0.107178 	0.0131579	0.070921 	1  	0.0970259
45 	358  	852      	10040   	0.25    	0.914502	0.992691	0.106653 	0.0131579	0.0700209	1  	0.0971318
46 	333  	831      	10160   	0.25    	0.919014	0.992691	0.102037 	0.0131579	0.0666814	1  	0.0938851
47 	324  	812      	10249   	0.25    	0.918953	0.992691	0.101736 	0.0131579	0.0669295	1  	0.0938119
48 	335  	843      	10347   	0.25    	0.919295	0.992691	0.101771 	0.0131579	0.0669544	1  	0.0937967
49 	333  	825      	10461   	0.25    	0.92009 	0.992691	0.101908 	0.0131579	0.0667879	1  	0.0938531
50 	328  	812      	10551   	0.25    	0.920425	0.992691	0.101986 	0.0135135	0.0667728	1  	0.0938432
51 	338  	835      	10648   	0.25    	0.916889	0.993007	0.10733  	0.0133333	0.0694905	1  	0.0970682
52 	340  	788      	10720   	0.25    	0.920804	0.993007	0.102129 	0.0133333	0.0668895	1  	0.0938453
53 	337  	809      	10818   	0.25    	0.921458	0.993007	0.102277 	0.0131579	0.0666533	1  	0.0939361
54 	336  	800      	10907   	0.25    	0.922054	0.993007	0.102121 	0.0131579	0.066478 	1  	0.0939811
55 	334  	831      	11008   	0.25    	0.922448	0.993007	0.102152 	0.012987 	0.0664205	1  	0.0939946
56 	327  	812      	11084   	0.25    	0.922828	0.993007	0.102282 	0.0128205	0.0662965	1  	0.0940482
57 	344  	856      	11183   	0.25    	0.923286	0.993007	0.102415 	0.0128205	0.066183 	1  	0.0940827
58 	334  	804      	11270   	0.25    	0.923448	0.993007	0.102373 	0.0126582	0.0662134	1  	0.0940729
59 	341  	843      	11356   	0.25    	0.923649	0.993007	0.102443 	0.0125   	0.0662069	1  	0.094074 
60 	332  	818      	11429   	0.25    	0.923781	0.993007	0.102407 	0.0125   	0.0662944	1  	0.0940793
61 	338  	843      	11520   	0.25    	0.926246	0.993007	0.10282  	0.0125   	0.065105 	1  	0.0943826
62 	351  	834      	11608   	0.25    	0.928102	0.993007	0.10269  	0.0125   	0.06408  	1  	0.0943272
63 	355  	843      	11675   	0.25    	0.925225	0.993007	0.102557 	0.0125   	0.0659081	1  	0.0941025
64 	342  	773      	11741   	0.25    	0.924975	0.993007	0.10183  	0.0125   	0.0664319	1  	0.0939631
65 	350  	820      	11824   	0.25    	0.923886	0.996212	0.104429 	0.0125   	0.0675578	1  	0.0958911
66 	344  	807      	11900   	0.25    	0.925082	0.996212	0.101309 	0.0125   	0.0667859	1  	0.0938881
67 	343  	813      	11962   	0.25    	0.92508 	0.996212	0.101073 	0.0125   	0.0670747	1  	0.0937867
68 	333  	834      	12018   	0.25    	0.925706	0.996212	0.101266 	0.0126582	0.0668819	1  	0.0938639
69 	322  	810      	12079   	0.25    	0.925999	0.996212	0.10133  	0.0135135	0.0669096	1  	0.0938628
70 	319  	782      	12128   	0.25    	0.92623 	0.996212	0.10157  	0.0144928	0.0669758	1  	0.0940185
71 	346  	836      	12210   	0.25    	0.926148	0.996212	0.101444 	0.0147059	0.0672229	1  	0.0939726
72 	368  	826      	12265   	0.25    	0.92655 	0.996212	0.101437 	0.0149254	0.0671979	1  	0.0939664
73 	345  	801      	12322   	0.25    	0.925683	0.996212	0.100894 	0.0149254	0.0679319	1  	0.0937839
74 	316  	817      	12395   	0.25    	0.925854	0.996212	0.100825 	0.0149254	0.0679686	1  	0.0937454
75 	361  	802      	12461   	0.25    	0.926625	0.996212	0.10037  	0.0149254	0.0677724	1  	0.0938058
76 	336  	807      	12518   	0.25    	0.927086	0.996212	0.100475 	0.0149254	0.0676647	1  	0.0938464
77 	347  	782      	12563   	0.25    	0.927226	0.996212	0.100437 	0.0151515	0.0677685	1  	0.0937882
78 	318  	744      	12611   	0.25    	0.927769	0.996212	0.100605 	0.0151515	0.0675231	1  	0.0938747
79 	331  	761      	12660   	0.25    	0.928692	0.996212	0.100827 	0.0151515	0.0671011	1  	0.0940274
80 	321  	779      	12707   	0.25    	0.931982	0.996212	0.0998505	0.0151515	0.0648654	1  	0.0934134
81 	347  	711      	12752   	0.25    	0.923915	0.996212	0.107165 	0.0151515	0.0703392	1  	0.0966239
82 	327  	766      	12789   	0.25    	0.927308	0.996212	0.100533 	0.0151515	0.0683431	1  	0.0936649
83 	342  	777      	12834   	0.25    	0.927752	0.996212	0.100523 	0.0149254	0.0682494	1  	0.0936924
84 	323  	775      	12869   	0.25    	0.927661	0.996212	0.100396 	0.0149254	0.0684883	1  	0.0935912
85 	346  	801      	12914   	0.25    	0.92412 	0.996212	0.105572 	0.0149254	0.0712803	1  	0.0965378
86 	362  	793      	12961   	0.25    	0.926156	0.996212	0.102471 	0.0149254	0.0701122	1  	0.0952665
87 	342  	704      	13004   	0.25    	0.924144	0.996212	0.105099 	0.0149254	0.0716694	1  	0.0963562
88 	340  	777      	13051   	0.25    	0.927207	0.996212	0.0996124	0.0149254	0.0695027	1  	0.0931895
89 	335  	723      	13092   	0.25    	0.92647 	0.996212	0.101327 	0.0149254	0.0701685	1  	0.0938817
