gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,420,420,0.25,0.7832832213674783,0.9577698811850075,0.16550990385492367,0.0196078431372549,0.09379096075520539,1.0,0.16922874143149852
1,323,725,749,0.25,0.7892610867552325,0.9617381351532615,0.1504228106873694,0.01639344262295082,0.08204384777285259,1.0,0.09548004681427771
2,314,816,1077,0.25,0.8077190765511874,0.9741886161945745,0.14046974659663275,0.01639344262295082,0.08054578570650853,1.0,0.09524241673822263
3,324,887,1412,0.25,0.8163612388650668,0.9741886161945745,0.13657368080365453,0.016129032258064516,0.08082277346836976,1.0,0.09470132589748453
4,322,866,1682,0.25,0.8263727217211218,0.9741886161945745,0.1332345454428951,0.016129032258064516,0.08031498025057796,1.0,0.094951601342405
5,320,903,1982,0.25,0.8362764005774225,0.9741886161945745,0.1349463682381413,0.015873015873015872,0.07975784105448878,1.0,0.09959609320735871
6,330,884,2251,0.25,0.8414644415614,0.9741886161945745,0.13469128448110454,0.015625,0.07956716127030118,1.0,0.09970729988709218
7,339,892,2560,0.25,0.8519003873805024,0.9748733392621339,0.13459473264583455,0.014285714285714285,0.07691536742615446,1.0,0.09965986252474981
8,331,896,2848,0.25,0.853502242113704,0.9814630916914928,0.13573770310866387,0.015384615384615385,0.07779697092509927,1.0,0.10065376014411123
9,325,875,3120,0.25,0.8556254477744372,0.9814630916914928,0.13586225436675958,0.015873015873015872,0.07876460019056972,1.0,0.10242120490464322
10,324,865,3361,0.25,0.8627069903913772,0.9861800728235683,0.1364097927327279,0.015873015873015872,0.07702185558542947,1.0,0.10290187638562538
11,311,843,3613,0.25,0.8695257377822727,0.9861800728235683,0.1331722351917276,0.01639344262295082,0.07476069553240304,1.0,0.1019657308598302
12,326,848,3840,0.25,0.8650306173477923,0.9861800728235683,0.1332306191556915,0.016129032258064516,0.07841094515753008,1.0,0.10259313542081813
13,339,838,4071,0.25,0.869470701886589,0.9861800728235683,0.13190970638439797,0.016129032258064516,0.07808652411872766,1.0,0.102579584592421
14,345,868,4307,0.25,0.8714528426462789,0.9861800728235683,0.13084389147976552,0.016129032258064516,0.0782749840313401,1.0,0.10260345967950127
15,316,835,4539,0.25,0.8735946586897351,0.9861800728235683,0.13122932021316525,0.014705882352941176,0.07812388301652758,1.0,0.1026971382000384
16,343,865,4773,0.25,0.8805526951381294,0.9861800728235683,0.13061948342647237,0.014705882352941176,0.07535844005470588,1.0,0.10257760623508357
17,337,862,4987,0.25,0.8839680302399333,0.9861800728235683,0.12525462711459381,0.014705882352941176,0.07413446172606705,1.0,0.1000850135737067
18,327,843,5191,0.25,0.8842623894642266,0.9873465109314166,0.12471103795646424,0.014705882352941176,0.07455836003214117,1.0,0.09993564410631046
19,316,831,5385,0.25,0.8838066519514448,0.9912280701754386,0.1258278851398558,0.014705882352941176,0.07573005971854006,1.0,0.10158755382489526
20,314,886,5615,0.25,0.8867805384072883,0.9913147648996705,0.1230844263791936,0.014705882352941176,0.07457774939949849,1.0,0.09974584548548365
21,327,816,5806,0.25,0.8879542230245934,0.9913147648996705,0.12310478263220462,0.014925373134328358,0.07469117431771141,1.0,0.09987425085094355
22,335,855,5996,0.25,0.8896010181672482,1.0,0.12246371904021665,0.013888888888888888,0.07455133194705976,1.0,0.09992134283804721
23,331,838,6171,0.25,0.8913679101639268,1.0,0.12244517962149952,0.013157894736842105,0.07441253829161168,1.0,0.1000504717920411
24,333,861,6342,0.25,0.8935596865210297,1.0,0.12244478836208048,0.013888888888888888,0.07413970119114424,1.0,0.1001817831303277
25,317,835,6524,0.25,0.895393709979961,1.0,0.12219465501808517,0.014285714285714285,0.07383841808458581,1.0,0.1003286002697859
26,339,902,6728,0.25,0.8993353813372953,1.0,0.12090165498700264,0.014084507042253521,0.07259017759922337,1.0,0.10057862997615806
27,319,836,6890,0.25,0.904061181051635,1.0,0.11610777766469003,0.014285714285714285,0.06997327303175024,1.0,0.09741803433943105
28,327,808,7052,0.25,0.9005401804623143,1.0,0.11820828141123754,0.013333333333333334,0.07278479961954931,1.0,0.09859496755616717
29,313,794,7211,0.25,0.8995364703857431,1.0,0.1209033798053106,0.013333333333333334,0.07395340239325843,1.0,0.10027082178697981
30,337,863,7378,0.25,0.9014390158547109,1.0,0.12102344087519844,0.013333333333333334,0.07349540137104116,1.0,0.10045052092010986
31,315,802,7511,0.25,0.9048806469155237,1.0,0.12011991586734513,0.014084507042253521,0.07212722596984246,1.0,0.10046597261866798
32,347,843,7667,0.25,0.9085012819887007,1.0,0.11498860718707889,0.014705882352941176,0.06992070209059133,1.0,0.09744935214639014
33,343,833,7813,0.25,0.9098178255285201,1.0,0.11559250452672698,0.012195121951219513,0.0695495320377923,1.0,0.09763079660847906
34,321,851,7966,0.25,0.910461486949266,1.0,0.115893575583418,0.011764705882352941,0.06953600609819142,1.0,0.09764650550318682
35,310,793,8100,0.25,0.9120708936573528,1.0,0.11642382487017951,0.011764705882352941,0.06897572553716344,1.0,0.09786334079024772
36,331,830,8229,0.25,0.9198083322019799,1.0,0.1114938785658592,0.011627906976744186,0.06443425374716286,1.0,0.09481429821927126
37,345,809,8350,0.25,0.9206897010226925,1.0,0.11167461165259661,0.012195121951219513,0.06429769620389417,1.0,0.09486748330584016
38,341,833,8470,0.25,0.9222363027420447,1.0,0.11131700152409327,0.012195121951219513,0.06389960401272644,1.0,0.09496821686362093
39,342,800,8594,0.25,0.9225059103683332,1.0,0.11131171826946722,0.012195121951219513,0.06392456551205764,1.0,0.0949611920766863
