gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4295,4295,0.2,0.5227478106323501,0.6912103576248314,0.11863444332515789,0.0196078431372549,0.08734003260103725,1.0,0.16160580142391828
1,145,2404,4435,0.19955357142857139,0.5013636175775978,0.6957583863504917,0.13961295678744629,0.014925373134328358,0.12320418470183818,1.0,0.1817534427948462
2,132,1328,4564,0.19955357142857139,0.5121524562608444,0.6957583863504917,0.14989605855822155,0.014925373134328358,0.15722645503193977,1.0,0.23798475395084348
3,148,958,4697,0.2,0.5281578977491806,0.726329405243879,0.15680454220205864,0.014705882352941176,0.1766822521200757,1.0,0.26910914190006385
4,142,806,4828,0.2,0.5291985113022942,0.7375930210140738,0.1696860994539082,0.014705882352941176,0.21065407374581352,1.0,0.3149332476282058
5,149,699,4970,0.2,0.4969200212068634,0.7375930210140738,0.1917506360274327,0.013888888888888888,0.29765660152444673,1.0,0.3770324046831057
6,155,634,5122,0.2,0.45740382627241183,0.7459017736649316,0.20167671323049718,0.014492753623188406,0.3936856037352088,1.0,0.41780821054835515
7,129,446,5238,0.2,0.3980733185126277,0.7472199730094466,0.21993462640439995,0.014285714285714285,0.5677848504046445,1.0,0.4498837380438445
8,126,374,5349,0.2,0.28198939415847313,0.7545529689608638,0.16534304008241746,0.022222222222222223,0.8160561416344774,1.0,0.3524174136586357
9,136,297,5478,0.2,0.2383620969491036,0.7578211152882206,0.1223601142027438,0.038461538461538464,0.9171134535754101,1.0,0.25283231260178857
10,112,231,5590,0.2,0.2338194217514942,0.7578211152882206,0.11545064917987743,0.038461538461538464,0.9270920860540426,1.0,0.23584560397503174
11,135,237,5725,0.2,0.23697824850588012,0.7578211152882206,0.12726163823238817,0.038461538461538464,0.9281200834189965,1.0,0.23989801133988217
12,130,229,5838,0.2,0.23090724346925007,0.7788683246577983,0.11367919933703158,0.034482758620689655,0.9391505883962781,1.0,0.21728195990723292
13,116,210,5950,0.2,0.23498305680065554,0.7790171341816079,0.12086989520840295,0.03333333333333333,0.9309839217296113,1.0,0.2303157102289542
14,126,224,6069,0.2,0.23709197814247163,0.7790171341816079,0.12935816013094364,0.03333333333333333,0.9314194934174518,1.0,0.2351796493184964
