gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,417,417,0.2,0.8384496489325661,0.9548380343283679,0.13764989401000108,0.0,0.5670273682731382,0.6316645137454123,0.0943761118011255,0.14002800840280097,0.26106725975995276,1.0,0.15651047740909751
1,676,648,653,0.2,0.8313335840887971,0.9548380343283679,0.11541531909324101,0.0,0.578884283605667,0.6316645137454123,0.04431566301256191,0.14002800840280097,0.30172993830941497,1.0,0.13010000777587113
2,748,682,871,0.2,0.8036929024183139,0.958727550875787,0.13544606842976753,0.0,0.5741765253728395,0.6316645137454123,0.04735803443535771,0.1386750490563073,0.344112549755437,1.0,0.14954596356923086
3,750,698,1068,0.2,0.8396575894477769,0.958727550875787,0.0999919120162494,0.0,0.5868222075885462,0.6339340740701066,0.03805992064024102,0.14002800840280097,0.3176663613448761,1.0,0.1343271518211568
4,738,728,1295,0.2,0.8471062295557981,0.958727550875787,0.09216949430400968,0.0,0.5882675245592314,0.6339340740701066,0.03594056174615476,0.1386750490563073,0.3245022328868807,1.0,0.13323592238493673
5,739,766,1505,0.2,0.8419501275488103,0.958727550875787,0.10393044479577307,0.0,0.5902714721813472,0.6368326651715134,0.03796964585931543,0.14285714285714285,0.33182966081140863,1.0,0.14430468314512063
6,733,738,1681,0.2,0.8409631806052147,0.958727550875787,0.10854392697894674,0.0,0.5903360225844061,0.6368326651715134,0.03856186322219318,0.14002800840280097,0.34077434167099774,1.0,0.14666429790246413
7,732,751,1845,0.2,0.8445101642279371,0.958727550875787,0.10481386462920576,0.0,0.5905230618016456,0.6368326651715134,0.037906819075639954,0.1386750490563073,0.34111665624413795,1.0,0.14196395941483178
8,747,763,2026,0.2,0.8383636530805898,0.958727550875787,0.10927709474563692,0.0,0.5908081961020821,0.6368326651715134,0.03922983639466551,0.1386750490563073,0.35340665371792124,1.0,0.14780189557712686
9,750,777,2201,0.2,0.8486843582818722,0.958727550875787,0.10480078514821588,0.0,0.5936089027071796,0.6368326651715134,0.038260985496198184,0.1386750490563073,0.3357273479582722,1.0,0.14723513725023815
10,725,762,2369,0.2,0.8274946149994934,0.958727550875787,0.11414160747369169,0.0,0.5943321128708876,0.6368326651715134,0.04008467350502246,0.13130643285972254,0.36766406729544926,1.0,0.15272931060900158
11,756,754,2517,0.2,0.8424482112165316,0.958727550875787,0.1051825638962723,0.0,0.5962310618071124,0.6368326651715134,0.038965619771691364,0.13130643285972254,0.3532444659438886,1.0,0.15206247535926656
12,729,764,2650,0.2,0.830247185069736,0.958727550875787,0.1084390663127208,0.0,0.5953015460515292,0.6368326651715134,0.03953803759875059,0.12598815766974242,0.3766415017586313,1.0,0.1485528393777933
13,723,779,2793,0.2,0.8369825130479276,0.9593352793472925,0.10464749624646946,0.0,0.5978766839137964,0.6370296118260386,0.039340719533412914,0.125,0.368511365422846,1.0,0.14633399708417133
14,718,756,2919,0.2,0.839498598757844,0.958727550875787,0.10251362408446783,0.0,0.5997634266035722,0.6384077015011371,0.03907127363325711,0.12403473458920845,0.3688280738692443,1.0,0.14314872172212972
15,725,797,3046,0.2,0.8363728931436326,0.958727550875787,0.10513183910927651,0.0,0.5985019189706413,0.6384077015011371,0.03944143752950171,0.12403473458920845,0.3814818411386685,1.0,0.14830760178414892
16,710,797,3156,0.2,0.8264870027802882,0.958727550875787,0.11136212003198344,0.0,0.5964448148822309,0.6385838856203244,0.04059488270236305,0.12403473458920845,0.4037465367055444,1.0,0.14645661194722434
17,712,785,3272,0.2,0.8304321571387066,0.958727550875787,0.11414898401780332,0.0,0.5968187763777117,0.6405675591794542,0.04320577981566796,0.12403473458920845,0.3988272413231158,1.0,0.1463796796694444
18,726,772,3383,0.2,0.8336217058472121,0.958727550875787,0.1066773254085225,0.0,0.598979195659095,0.6405675591794542,0.04147267606174531,0.12403473458920845,0.3970424257437513,1.0,0.14948411780452975
19,711,772,3485,0.2,0.842772796298789,0.958727550875787,0.10157670122521692,0.0,0.6009009409441349,0.6406485781519717,0.04002889186360188,0.12403473458920845,0.38456027507315765,1.0,0.14885373398652788
20,700,761,3578,0.2,0.8371963513038476,0.958727550875787,0.10889188316996075,0.0,0.6013559395822937,0.6420504440034847,0.041338359151356384,0.12216944435630522,0.3936786347167373,1.0,0.15454404932805593
21,709,790,3670,0.2,0.8474493066807193,0.9591360057416981,0.10263364916816911,0.0,0.6061066654172103,0.6405675591794542,0.04074052782362385,0.12216944435630522,0.3842427810231762,1.0,0.1487552893175346
22,741,773,3772,0.2,0.8499946688344142,0.9591360057416981,0.10466300109312064,0.0,0.6029853078366931,0.6415257233516234,0.04064873593131224,0.12216944435630522,0.3782537386852597,1.0,0.1553874883605198
23,713,785,3871,0.2,0.8379007960863849,0.9591360057416981,0.1127979603403161,0.0,0.6018081165061349,0.6415257233516234,0.041625496618956,0.12216944435630522,0.4016550472530348,1.0,0.15412620187577036
24,728,774,3949,0.2,0.8457364471400903,0.9591360057416981,0.10334318120640908,0.0,0.6030442128008112,0.6432723305197279,0.0401588438517756,0.12216944435630522,0.39428956126123765,1.0,0.1455187780322731
25,717,784,4028,0.2,0.8420884313072861,0.9591360057416981,0.10840651055419986,0.0,0.601385666553635,0.6432723305197279,0.041286397537695495,0.12216944435630522,0.39543766459779733,1.0,0.15105867138465198
26,711,780,4098,0.2,0.842993162067327,0.9591360057416981,0.10797679063772368,0.0,0.6016884342364249,0.6432723305197279,0.039822491659736295,0.12216944435630522,0.3953335228202623,1.0,0.1559747482843723
27,710,803,4189,0.2,0.8481473526186055,0.9591360057416981,0.10044152574048278,0.0,0.6040015227462702,0.6432723305197279,0.03908731208667364,0.12216944435630522,0.3896689957245176,1.0,0.15382846712482837
28,694,787,4260,0.2,0.8424766993269175,0.9622454417357753,0.10329759141600262,0.0,0.6013686288064207,0.6432723305197279,0.03987037352564044,0.12403473458920845,0.40384908787589463,1.0,0.15318295886994734
29,719,777,4322,0.2,0.8412150191968719,0.9622454417357753,0.10182948190449453,0.0,0.6019997906488066,0.6432723305197279,0.04001111544193479,0.12909944487358055,0.40979350628848854,1.0,0.14610760754496152
30,711,776,4387,0.2,0.8445093070751575,0.9628646367822149,0.09936048559118302,0.0,0.603585827062454,0.6432723305197279,0.03888568764380762,0.12909944487358055,0.40580089140810904,1.0,0.14771539219500968
31,707,783,4455,0.2,0.8312308447567366,0.9628646367822149,0.10987635778339383,0.0,0.600306741709798,0.6432723305197279,0.04116115549450225,0.12909944487358055,0.4235843694844844,1.0,0.15263495236656308
32,716,787,4513,0.2,0.827975271438029,0.9641146006142801,0.11137209529322607,0.0,0.6019979301754335,0.6432723305197279,0.04084655829102345,0.1414213562373095,0.4277317359087627,1.0,0.14791170982334706
33,708,778,4570,0.2,0.8332011027702108,0.9641146006142801,0.10494523374135498,0.0,0.6031399539669029,0.6432723305197279,0.0405203347954273,0.1414213562373095,0.42407024451846664,1.0,0.14382557538800775
34,710,773,4632,0.2,0.833646489772901,0.9641146006142801,0.11196314646877498,0.0,0.6025645827042815,0.6432723305197279,0.04182552897141755,0.14002800840280097,0.4174891835977539,1.0,0.15096761024036248
35,714,752,4677,0.2,0.8333640695828517,0.9641146006142801,0.11157297564974712,0.0,0.6015299757723835,0.6432723305197279,0.04139499423366141,0.14002800840280097,0.4229377667129038,1.0,0.14930119021719637
36,712,793,4723,0.2,0.8300403981595996,0.9641146006142801,0.11238846448102607,0.0,0.6014577555406263,0.6432723305197279,0.040582133122221004,0.1386750490563073,0.4260396232515442,1.0,0.15336161589597916
37,717,773,4778,0.2,0.8403585021559568,0.9641146006142801,0.10657380818723343,0.0,0.6031451334055775,0.6432723305197279,0.03973455168674757,0.13736056394868904,0.4093355316390688,1.0,0.15280312613257857
38,726,762,4817,0.2,0.8344114204559477,0.9641146006142801,0.11595290057044483,0.0,0.6030629820322188,0.6432723305197279,0.04163014852135842,0.13736056394868904,0.41089886505797035,1.0,0.1583950812826436
39,700,785,4867,0.2,0.8405280387379548,0.9655503772900603,0.109016015672234,0.0,0.604209862171098,0.6432723305197279,0.04122778331379984,0.1414213562373095,0.4080406112407209,1.0,0.15509414517019338
40,711,763,4900,0.2,0.8349404456342299,0.9655503772900603,0.10419618728409816,0.0,0.6012894282492518,0.6432723305197279,0.04125394471340388,0.13736056394868904,0.42238786967484154,1.0,0.1487623276985093
41,712,768,4938,0.2,0.8271967043668229,0.9655503772900603,0.11572990507000079,0.0,0.6007163313135992,0.645607131005167,0.043417144657404184,0.1414213562373095,0.4274948281797008,1.0,0.1531114329597722
42,723,807,4982,0.2,0.8383467170871329,0.9649311822436207,0.11322216334716548,0.0,0.6014865941658643,0.645607131005167,0.04224120960039226,0.1386750490563073,0.40940469460909285,1.0,0.15707025235802746
43,705,758,5016,0.2,0.8347234806483461,0.9668003411221253,0.11399436819455439,0.0,0.5996217226784483,0.645607131005167,0.042650566552702225,0.1414213562373095,0.41921713181667736,1.0,0.15156017915726272
44,700,774,5050,0.2,0.842310173944235,0.9668003411221253,0.10905459438097508,0.0,0.5976481156987351,0.645607131005167,0.04006057947622567,0.14002800840280097,0.4067723548904431,1.0,0.15474714855027216
45,705,757,5075,0.2,0.8482607634706578,0.9668003411221253,0.10466499817732705,0.0,0.6045404712235046,0.6432723305197279,0.03963978149796893,0.1414213562373095,0.3962642919740307,1.0,0.1531089854987008
46,694,772,5104,0.2,0.8285853026753464,0.967222149585664,0.1185862380918137,0.0,0.5983328586134212,0.6432723305197279,0.04236754949210431,0.1414213562373095,0.42592278287430996,1.0,0.15889094622185843
47,704,763,5133,0.2,0.8335238793234175,0.967222149585664,0.11853941462825335,0.0,0.5994264422650265,0.6432723305197279,0.04361011741433923,0.1414213562373095,0.4160856063542524,1.0,0.15853089474653695
48,699,796,5177,0.2,0.8451453694852901,0.967222149585664,0.10499376867774805,0.0,0.6012218616295452,0.6432723305197279,0.041707524024630016,0.14002800840280097,0.401163617808555,1.0,0.15390752594823576
