gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,429,429,0.2,0.804060785062575,0.9369672671495778,0.1197466981386627,0.0,0.5596297585135009,0.613718615271866,0.07402526835988388,0.14002800840280097,0.2678640276243352,1.0,0.1365598310049874
1,681,661,666,0.2,0.7863680477120993,0.9369672671495778,0.13078612233021686,0.0,0.5612506907556877,0.6108904788168088,0.049007403921282486,0.1386750490563073,0.31411086949124556,1.0,0.14008849641012455
2,747,669,871,0.2,0.7791952152581073,0.9369672671495778,0.1105645632286132,0.0,0.5642856621782586,0.6205680330875867,0.04131939109532871,0.1386750490563073,0.33876960479532947,1.0,0.1290302707620687
3,723,699,1076,0.2,0.7830276030433231,0.9369672671495778,0.10891107977855288,0.0,0.5652131318994077,0.6215883835625444,0.039370674666951565,0.1386750490563073,0.35450231744827326,1.0,0.13453817495061435
4,741,758,1301,0.2,0.7946139019834341,0.9369672671495778,0.109132006703921,0.0,0.5725661668629942,0.6215883835625444,0.03814262266712701,0.1386750490563073,0.3474384403872035,1.0,0.14127602320639687
5,733,746,1479,0.2,0.7919044208895686,0.9369672671495778,0.1135079753658759,0.0,0.572718143495813,0.6215883835625444,0.03930210261255289,0.1386750490563073,0.3590500126015956,1.0,0.15125937911224588
6,724,770,1655,0.2,0.8007687748301074,0.9369672671495778,0.10560317791163308,0.0,0.5769428392917264,0.6215883835625444,0.03663468572427923,0.1386750490563073,0.35146369141527417,1.0,0.14877255231327466
7,724,794,1851,0.2,0.8077036848222076,0.9369672671495778,0.0975072411207062,0.0,0.5809107584077822,0.6215883835625444,0.03575483745965173,0.1386750490563073,0.35368711553448706,1.0,0.14318316660693386
8,721,783,2027,0.2,0.804370837095717,0.9369672671495778,0.10257032819695922,0.0,0.5789621314323496,0.6229527833080102,0.03621569399638402,0.1386750490563073,0.3673990683373214,1.0,0.1468644384818976
9,713,797,2201,0.2,0.7981185558524201,0.9369672671495778,0.10988326832437388,0.0,0.5783648978366184,0.6229527833080102,0.037937055052501514,0.1386750490563073,0.3729079379435873,1.0,0.1563206333630273
10,710,787,2365,0.2,0.7991367859195552,0.9369672671495778,0.10975872181792151,0.0,0.5802699489261267,0.6229527833080102,0.03765473793832641,0.1386750490563073,0.3720098761084594,1.0,0.15495385023488067
11,724,767,2513,0.2,0.8080512129528861,0.938092739386488,0.1066637831319221,0.0,0.5817326335930664,0.6229527833080102,0.03712586085726348,0.14002800840280097,0.36153857485361646,1.0,0.15384531175561278
12,714,781,2657,0.2,0.8046743191261025,0.9436406746318833,0.10261448362118017,0.0,0.581911161008018,0.6229527833080102,0.036810386456925956,0.1386750490563073,0.37290069634142126,1.0,0.1467447847098296
13,706,821,2787,0.2,0.8029382334236193,0.9436406746318833,0.10613936017403486,0.0,0.5843073410736919,0.6229527833080102,0.03819704007631459,0.1386750490563073,0.3743654038509219,1.0,0.15542667738352708
14,722,791,2915,0.2,0.7958551242567169,0.939927284211687,0.10763158954019461,0.0,0.5814704225976735,0.624019953609632,0.03789690166942446,0.14002800840280097,0.39516901269698795,1.0,0.151543140432392
15,715,832,3053,0.2,0.8006242398635103,0.9374486170032352,0.09907744429646749,0.0,0.5843452074737402,0.624019953609632,0.03789405818307123,0.14002800840280097,0.38933458478262195,1.0,0.14148437482310797
16,713,829,3178,0.2,0.8024126549870438,0.9374486170032352,0.10299404114599825,0.0,0.5845325131871653,0.6249692496167936,0.03814566664104338,0.14002800840280097,0.3899116028311365,1.0,0.1455881948316748
17,712,820,3296,0.2,0.7947677632056392,0.9374486170032352,0.11133000918589356,0.0,0.5818269418829598,0.6286613825511544,0.04031139828938077,0.14002800840280097,0.40299947046636897,1.0,0.15412753070799523
18,702,815,3395,0.2,0.7984320239821936,0.9374486170032352,0.1069842630306948,0.0,0.5820351466056217,0.6330338349941114,0.03922220505110168,0.14002800840280097,0.40077520809432565,1.0,0.15351967782181736
19,707,811,3496,0.2,0.8036818241108412,0.943059760519884,0.10701297955355343,0.0,0.5821628499097065,0.6330338349941114,0.03951128967405109,0.14002800840280097,0.3889911790797928,1.0,0.15383170054154047
20,697,801,3607,0.2,0.8028217057030983,0.943059760519884,0.1042699264466843,0.0,0.5839295081862304,0.6330338349941114,0.038926408173047926,0.14002800840280097,0.3939050695124153,1.0,0.15215537517211186
21,713,809,3702,0.2,0.8086464935183403,0.9473826592700274,0.10050101463030912,0.0,0.5844668112705826,0.6330338349941114,0.038155298807284715,0.14002800840280097,0.39121673409702196,1.0,0.1491369774611405
22,708,809,3797,0.2,0.8113165984322404,0.9473826592700274,0.10421017315325946,0.0,0.5842331329386213,0.6292935500727239,0.038194120006073674,0.14002800840280097,0.3899086529381617,1.0,0.15550393578976743
23,700,817,3898,0.2,0.8114271124221903,0.9492421314320397,0.10496480679814389,0.0,0.5851377897187324,0.6292935500727239,0.037861496586981964,0.14002800840280097,0.39056910412582785,1.0,0.15651927536134824
