inner_cv_NB_bal_acc,inner_cv_root_leanness,train_NB_bal_acc,train_root_leanness
0.7548621273472866,0.5773502691896257,0.7557625846635451,0.5773502691896257
0.7466542103216856,0.5773502691896257,0.7742588745042248,0.5773502691896257
0.7552292388395564,0.5773502691896257,0.7700460270280028,0.5773502691896257
0.7465916150216876,0.5773502691896257,0.7538787786419167,0.5773502691896257
0.8206523840704042,0.5,0.8254962560402684,0.5
0.7379900425396401,0.5773502691896257,0.7397871387784494,0.5773502691896257
0.816414851691279,0.5,0.827786447200703,0.5
0.8224225681417162,0.5,0.8182709227590054,0.5
0.8200432695878624,0.5,0.8269955319630261,0.5
0.815139628023174,0.5,0.8096031946168062,0.5
0.7369079740336015,0.5773502691896257,0.7502080102169713,0.5773502691896257
0.7483684578974873,0.5773502691896257,0.75899023278525,0.5773502691896257
0.8124369345293513,0.5,0.8208819604173542,0.5
0.8163709582976217,0.5,0.8089997541124069,0.5
0.7339786193448106,0.5773502691896257,0.7478219670093584,0.5773502691896257
0.732338554817139,0.5773502691896257,0.7562719237893445,0.5773502691896257
0.8121758584621636,0.5,0.8217326028516626,0.5
0.8065153422037862,0.5,0.8215779054382435,0.5
0.810781647929131,0.5,0.8171144259452956,0.5
0.7309709267442469,0.5773502691896257,0.744173857018261,0.5773502691896257
0.8105578810380584,0.5,0.81656038031764,0.5
0.8050009300969672,0.5,0.8216659752598977,0.5
0.8091994992042773,0.5,0.8147306383450217,0.5
0.7332631335047306,0.5773502691896257,0.7478459867469901,0.5773502691896257
0.8018174880535663,0.5,0.8098403038721474,0.5
0.7281670355150592,0.5773502691896257,0.7305678122393785,0.5773502691896257
0.807743685123694,0.5,0.8152867285347762,0.5
0.7398786922166423,0.5773502691896257,0.7532825798314189,0.5773502691896257
0.799961919242901,0.5,0.8025303131853739,0.5
0.8036661095078272,0.5,0.8206535128367421,0.5
0.805914086895302,0.5,0.790809255982528,0.5
0.7313729350349251,0.5773502691896257,0.7458757680372704,0.5773502691896257
0.8083100950868963,0.5,0.8081713775626901,0.5
0.8584102570055985,0.4472135954999579,0.8527110999647661,0.4472135954999579
0.8075536702787846,0.5,0.8107454404876205,0.5
0.7979673697791554,0.5,0.810302673891341,0.5
0.8009115926415893,0.5,0.8051018547818074,0.5
0.7214444928119593,0.5773502691896257,0.7152938531977138,0.5773502691896257
0.8064820119499212,0.5,0.8096942664896755,0.5
0.8569002312513504,0.4472135954999579,0.8641827926980044,0.4472135954999579
0.8054047033052895,0.5,0.8116190828981008,0.5
0.804129608262273,0.5,0.8212248463713863,0.5
0.7940605589572006,0.5,0.8210780064717761,0.5
0.7257731635824746,0.5773502691896257,0.7341410677086169,0.5773502691896257
0.800861327878717,0.5,0.799259197680087,0.5
0.8534709447567733,0.4472135954999579,0.8617934851898061,0.4472135954999579
0.8088633928918586,0.5,0.811587889026874,0.5
0.8037532020589919,0.5,0.819857917683894,0.5
0.8019177043433854,0.5,0.8272329584944031,0.5
0.7304903228524804,0.5773502691896257,0.7450021039580805,0.5773502691896257
