gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
33,500,1042,7055,0.14285714285714285,0.797005711622494,0.899024764428668,0.12736239562359591,0.013888888888888888,0.07963511357447911,1.0,0.10430742333121835
34,500,1009,7195,0.14285714285714285,0.7988729829521101,0.8997878901917937,0.12533315741574713,0.013888888888888888,0.0787585861574517,1.0,0.10258594511101385
35,500,1031,7330,0.14285714285714285,0.8001217033007654,0.8997878901917937,0.12581429965849164,0.013888888888888888,0.07846701169026392,1.0,0.10270931755348502
36,500,1018,7492,0.14285714285714285,0.8014111172731369,0.9009809265461204,0.1262727578390363,0.013888888888888888,0.07816349521044547,1.0,0.1028468818700162
37,500,1017,7649,0.14285714285714285,0.8094127068672419,0.9072533279798122,0.12268814080075785,0.013888888888888888,0.07399648199924494,1.0,0.10027994406421505
38,500,1017,7779,0.14285714285714285,0.8044694273435369,0.9072533279798122,0.12707247883780334,0.013888888888888888,0.07792280373197727,1.0,0.10291004395500937
39,500,984,7898,0.14285714285714285,0.8047982403073267,0.9072533279798122,0.12679502377173166,0.014492753623188406,0.07832789419103431,1.0,0.10273126480479991
40,500,1029,8033,0.14285714285714285,0.8066431948515927,0.9072533279798122,0.12673358939376633,0.014492753623188406,0.07776175520047321,1.0,0.10281705228863226
41,500,997,8174,0.14285714285714285,0.8052567547825206,0.9072533279798122,0.12627846509419344,0.014492753623188406,0.07905401609454517,1.0,0.10245381320074622
42,500,979,8301,0.14285714285714285,0.8058000423659952,0.9073003674738562,0.1261550618336397,0.014492753623188406,0.07931609172498325,1.0,0.10230761667195824
43,500,995,8433,0.14285714285714285,0.8068208895089731,0.9073003674738562,0.12631914512945613,0.015384615384615385,0.07929262293662395,1.0,0.10232818285167211
44,500,1007,8574,0.14285714285714285,0.8089762248434978,0.9113065439725782,0.1269701335567395,0.015384615384615385,0.07852481268870544,1.0,0.10264396646169806
45,500,1001,8703,0.14285714285714285,0.8090427363904432,0.9113065439725782,0.1268812367468278,0.015384615384615385,0.07897726668003721,1.0,0.10250105132367214
46,500,1014,8834,0.14285714285714285,0.8096514925895165,0.9113065439725782,0.12699877020690556,0.015384615384615385,0.07895062991731482,1.0,0.10251409430807402
47,500,1006,8973,0.14285714285714285,0.810756268199437,0.9113065439725782,0.12731306749971527,0.013888888888888888,0.07894794822436751,1.0,0.10251044928766581
48,500,1005,9103,0.14285714285714285,0.8113968057062663,0.9113065439725782,0.1273581097336376,0.013888888888888888,0.07918775904984497,1.0,0.10240165167052041
49,500,992,9210,0.14285714285714285,0.8120668584073978,0.9113065439725782,0.12746741439879683,0.013888888888888888,0.07919256692960877,1.0,0.10240948421133471
50,500,1008,9322,0.14285714285714285,0.8126779693566275,0.9113065439725782,0.12757970246694542,0.013888888888888888,0.07924953520587137,1.0,0.10238351820574582
51,500,998,9432,0.14285714285714285,0.8140246207221892,0.9113065439725782,0.12772961050196477,0.013888888888888888,0.07904941126680044,1.0,0.10248517063576912
52,500,1003,9552,0.14285714285714285,0.8140621077873965,0.9113065439725782,0.12761819362476806,0.015151515151515152,0.0794110149567417,1.0,0.10230672034555215
53,500,995,9649,0.14285714285714285,0.8148404777148096,0.9113065439725782,0.12781744528620764,0.015384615384615385,0.07928140083947573,1.0,0.10236932361997354
54,500,982,9772,0.14285714285714285,0.8155770286976359,0.9113065439725782,0.1278900935855137,0.015384615384615385,0.07921048762802058,1.0,0.1023820477658151
55,500,999,9886,0.14285714285714285,0.815719058878533,0.9128475656748903,0.12778378653556507,0.015625,0.07956607774357322,1.0,0.10221265017403659
56,500,932,9999,0.14285714285714285,0.8163910229495212,0.9171459980337725,0.12785354459247683,0.015625,0.07962327546101142,1.0,0.10218448704041165
57,500,975,10096,0.14285714285714285,0.8168604862319393,0.9171459980337725,0.12786906502899517,0.015625,0.0797033576427606,1.0,0.10214191254762908
58,500,993,10213,0.14285714285714285,0.8172457802749643,0.9194501454992103,0.12783568007851956,0.015384615384615385,0.07980124076715782,1.0,0.10209733265221002
59,500,994,10315,0.14285714285714285,0.8172514760351844,0.9199361307046316,0.12775404978457483,0.015151515151515152,0.08012189603352368,1.0,0.10194006984887682
60,500,1021,10427,0.14285714285714285,0.8153999099352502,0.9201041979315223,0.13209921062661112,0.015151515151515152,0.08188714634870914,1.0,0.10456757405480033
61,500,971,10519,0.14285714285714285,0.8187215899873748,0.9201041979315223,0.12817968785688363,0.014705882352941176,0.07994598946076764,1.0,0.10202504793869012
62,500,972,10634,0.14285714285714285,0.8190822513271794,0.9215573572838415,0.12819179985089707,0.014705882352941176,0.08016132789385805,1.0,0.10191792750777028
63,500,992,10737,0.14285714285714285,0.8193945073380883,0.9215573572838415,0.12829022950158703,0.014705882352941176,0.08021367862289268,1.0,0.10189326584660026
64,500,981,10831,0.14285714285714285,0.8200627828103946,0.9215573572838415,0.1283678098710058,0.014705882352941176,0.08016628890454114,1.0,0.10191481290911723
65,500,972,10932,0.14285714285714285,0.8204242067495469,0.9215573572838415,0.1281990196016603,0.014705882352941176,0.08028298030581359,1.0,0.10185323200440148
66,500,978,11048,0.14285714285714285,0.8152762482326564,0.9215573572838415,0.13245641812728548,0.015384615384615385,0.08387366956299197,1.0,0.10432574649399358
67,500,987,11136,0.14285714285714285,0.815403631768671,0.9215573572838415,0.13232662568891135,0.015151515151515152,0.08413988329117637,1.0,0.10423753296467521
68,500,978,11221,0.14285714285714285,0.8177846466836979,0.9215573572838415,0.13241089167873757,0.015151515151515152,0.08317249362172503,1.0,0.10435736195074231
69,500,949,11309,0.14285714285714285,0.8203440892100882,0.92299352645788,0.1312907770564861,0.015151515151515152,0.08211680576883519,1.0,0.10396606717720201
70,500,1000,11401,0.14285714285714285,0.8226062994819704,0.9236518261714792,0.12856584102930624,0.015151515151515152,0.08064884462168598,1.0,0.10165641469683234
71,500,1012,11506,0.14285714285714285,0.8217479114867242,0.9270751591109413,0.13126300897809895,0.015151515151515152,0.08154845352331039,1.0,0.10336607635168055
72,500,982,11607,0.14285714285714285,0.8212800465192469,0.9270751591109413,0.13202796840593936,0.015151515151515152,0.08222952579892392,1.0,0.10390369618481388
73,500,972,11693,0.14285714285714285,0.8240746829935824,0.930468389927593,0.1285695278733987,0.015151515151515152,0.08067308139172766,1.0,0.10164165918005931
74,500,967,11770,0.14285714285714285,0.8245694499061373,0.930468389927593,0.12861507719155726,0.015151515151515152,0.08070331552116224,1.0,0.10163225836350087
75,500,969,11845,0.14285714285714285,0.8256024477302765,0.930468389927593,0.12894774214077367,0.015151515151515152,0.08038716645518912,1.0,0.10177992187667641
76,500,985,11923,0.14285714285714285,0.8261404899696551,0.930468389927593,0.12897717271912384,0.014925373134328358,0.08035532132129822,1.0,0.10180328999824843
77,500,977,12003,0.14285714285714285,0.827298527163328,0.930468389927593,0.12957760423874923,0.014925373134328358,0.07994739574470656,1.0,0.10199815980615703
78,500,973,12089,0.14285714285714285,0.8322251148757872,0.930468389927593,0.12884105182047612,0.014925373134328358,0.07734300973151263,1.0,0.10185609285728493
79,500,979,12172,0.14285714285714285,0.8349068413553857,0.930468389927593,0.12610356724807403,0.014925373134328358,0.07560155246738233,1.0,0.09956371587586058
80,500,972,12236,0.14285714285714285,0.8353413383649572,0.9320298076370184,0.12607960409626237,0.014925373134328358,0.0756738504867095,1.0,0.09952202902339892
81,500,958,12318,0.14285714285714285,0.8319972924698867,0.9320298076370184,0.13100186634907282,0.014492753623188406,0.07807473256513425,1.0,0.10228877718302466
82,500,982,12396,0.14285714285714285,0.8359754915145996,0.9320298076370184,0.12626451929703314,0.014492753623188406,0.07572292043402644,1.0,0.09951780472212512
83,500,957,12464,0.14285714285714285,0.8354944231431951,0.93245251691172,0.12895066668945002,0.015151515151515152,0.07649769329153548,1.0,0.10137396177626742
84,500,959,12539,0.14285714285714285,0.8372195137349624,0.9351997696589728,0.126898441232753,0.014925373134328358,0.07546650492373402,1.0,0.09965128412534074
85,500,934,12613,0.14285714285714285,0.8362649188349676,0.9351997696589728,0.12894392135893185,0.014925373134328358,0.07656958131645229,1.0,0.10132800863858248
86,500,996,12688,0.14285714285714285,0.8379820705486495,0.9366541975839889,0.12718496091849238,0.014925373134328358,0.0755122048249053,1.0,0.09961509277873677
87,500,962,12754,0.14285714285714285,0.8372866008236515,0.9366541975839889,0.13018824766585618,0.014925373134328358,0.07628959472862468,1.0,0.10145178126349404
88,500,947,12825,0.14285714285714285,0.8346425718364645,0.9366541975839889,0.1321644922258804,0.014925373134328358,0.07812395674720099,1.0,0.10243792808236887
89,500,972,12887,0.14285714285714285,0.8334635993544723,0.9366541975839889,0.13185806544683762,0.014925373134328358,0.07904133064048265,1.0,0.10231055705591523
90,500,932,12952,0.14285714285714285,0.8383138914427339,0.9366541975839889,0.12964485145665341,0.014925373134328358,0.0764623316384279,1.0,0.10137032061267386
91,500,950,13017,0.14285714285714285,0.8388754383368507,0.9366541975839889,0.12979896139292776,0.015151515151515152,0.07641608779135077,1.0,0.10138974864334599
92,500,976,13083,0.14285714285714285,0.8404804172569095,0.9366541975839889,0.1279162208386301,0.014925373134328358,0.0754805863039494,1.0,0.09961721935959371
93,500,963,13151,0.14285714285714285,0.8406000773426147,0.9366541975839889,0.12779422990259057,0.014925373134328358,0.07558825172937765,1.0,0.09956717382315383
94,500,960,13211,0.14285714285714285,0.8407541849274487,0.9366541975839889,0.12784487212685702,0.014925373134328358,0.0756340885530052,1.0,0.09956708795293248
95,500,943,13289,0.14285714285714285,0.8408040607728166,0.9369742180652996,0.12775507860165963,0.014925373134328358,0.07573796216642815,1.0,0.09951171178098674
96,500,938,13337,0.14285714285714285,0.84120789278641,0.9376239651436181,0.12775797914026593,0.014925373134328358,0.0757221565162592,1.0,0.0995227010584093
97,500,942,13393,0.14285714285714285,0.8416826510638845,0.9376239651436181,0.12784265253856483,0.014925373134328358,0.07565523164333732,1.0,0.09955032792556374
98,500,972,13447,0.14285714285714285,0.8422720322423277,0.9376239651436181,0.12810584045398163,0.014925373134328358,0.07551700849134037,1.0,0.09961280612436667
99,500,989,13518,0.14285714285714285,0.8426050971609036,0.9417055977966794,0.12820309424759618,0.015151515151515152,0.07549025646544792,1.0,0.09962443861341938
100,500,941,13583,0.14285714285714285,0.8432019078198991,0.9417055977966794,0.1282717421076137,0.015151515151515152,0.0754309217150351,1.0,0.09965789041998432
101,500,979,13645,0.14285714285714285,0.8432972424921544,0.9417055977966794,0.12827479026334748,0.015151515151515152,0.07548591164268473,1.0,0.09963745376855915
102,500,936,13691,0.14285714285714285,0.8437388192350406,0.9417055977966794,0.12819014520193883,0.015151515151515152,0.07550165304509426,1.0,0.09962590483631416
103,500,958,13755,0.14285714285714285,0.8438205350722889,0.9417055977966794,0.12810830987506963,0.015151515151515152,0.07561951784570564,1.0,0.09956292780500267
104,500,963,13810,0.14285714285714285,0.8440632746928384,0.9417055977966794,0.12823686018122094,0.015151515151515152,0.07556598871136233,1.0,0.09958860987267268
105,500,939,13867,0.14285714285714285,0.8440693786759007,0.9417055977966794,0.12809686047658148,0.015151515151515152,0.07569014727063388,1.0,0.09952372630885208
106,500,934,13916,0.14285714285714285,0.8443029776091202,0.9417055977966794,0.12809791390997086,0.015151515151515152,0.07569719667462406,1.0,0.09953258791428443
107,500,977,13986,0.14285714285714285,0.84421529232642,0.9417055977966794,0.1279518808212858,0.015151515151515152,0.07585449776187542,1.0,0.09945055680833184
108,500,944,14033,0.14285714285714285,0.8444311140234725,0.9417055977966794,0.12764841324578557,0.015151515151515152,0.07590035755616126,1.0,0.09942911217957462
109,500,942,14084,0.14285714285714285,0.8448092510868548,0.9417055977966794,0.12776053896341893,0.015151515151515152,0.07581463891373762,1.0,0.0994728842949679
110,500,983,14136,0.14285714285714285,0.8449550220879389,0.9417055977966794,0.1277883169486223,0.015151515151515152,0.07583757717441093,1.0,0.09945909663321281
111,500,972,14203,0.14285714285714285,0.8451950994155089,0.9417055977966794,0.12786197032056307,0.015151515151515152,0.07582913679480922,1.0,0.09946087380762796
112,500,975,14260,0.14285714285714285,0.845873171171168,0.9417055977966794,0.12809938440502852,0.015151515151515152,0.07560121517635364,1.0,0.0995659910516842
113,500,916,14306,0.14285714285714285,0.8462317635260738,0.9417055977966794,0.1282504282379631,0.015151515151515152,0.07547567494201704,1.0,0.09961433746742059
114,500,974,14350,0.14285714285714285,0.8478169239459075,0.9417055977966794,0.12868011798213377,0.015151515151515152,0.07468601126994681,1.0,0.09983349381549822
115,500,977,14390,0.14285714285714285,0.8494885475176611,0.9417055977966794,0.12863876732279667,0.015384615384615385,0.07385973963872657,1.0,0.09986808711658152
116,500,965,14430,0.14285714285714285,0.8467752307374562,0.9417055977966794,0.1282998038032257,0.015384615384615385,0.07547313088351154,1.0,0.09957895903906046
117,500,968,14478,0.14285714285714285,0.8469863580938805,0.9432182028386962,0.12834241183398074,0.015625,0.07551706621435551,1.0,0.0995851034603504
118,500,963,14532,0.14285714285714285,0.8479255563249437,0.9432182028386962,0.1286319881624116,0.015625,0.07517547899324285,1.0,0.0997173422605318
119,500,945,14574,0.14285714285714285,0.8483436247069699,0.9432182028386962,0.12867358037488752,0.015625,0.07506026498170511,1.0,0.09973386832224036
120,500,941,14627,0.14285714285714285,0.8486190117821698,0.9432182028386962,0.1287362373744847,0.015625,0.07505448699646491,1.0,0.09972945995844965
121,500,996,14678,0.14285714285714285,0.8499088256916423,0.9432182028386962,0.12883361765233395,0.015384615384615385,0.07444257772098518,1.0,0.09982276206891745
122,500,959,14721,0.14285714285714285,0.8512953293599567,0.9432182028386962,0.12832505983985695,0.015384615384615385,0.07382078319813878,1.0,0.09968889612030099
123,500,987,14779,0.14285714285714285,0.8521142091479799,0.9432182028386962,0.1280614613551324,0.015384615384615385,0.07343427946115288,1.0,0.0995671523612751
124,500,955,14816,0.14285714285714285,0.850007218924565,0.9432182028386962,0.12881037788666339,0.015384615384615385,0.07473483816098232,1.0,0.09975401970250052
125,500,959,14863,0.14285714285714285,0.8497698399504173,0.9432182028386962,0.12879316668156168,0.015384615384615385,0.0750097362318491,1.0,0.09970184476674294
126,500,926,14901,0.14285714285714285,0.8500342226891507,0.9432182028386962,0.12878927988635977,0.015384615384615385,0.07496667835123742,1.0,0.0997119837155187
127,500,951,14937,0.14285714285714285,0.8510595439839219,0.9432182028386962,0.1290899902907198,0.015625,0.07459127394039851,1.0,0.09982907465527614
128,500,962,14987,0.14285714285714285,0.8493569931676709,0.9432182028386962,0.1287130717589954,0.015625,0.07551618709754518,1.0,0.09958022077107584
129,500,927,15022,0.14285714285714285,0.8501354537586144,0.9440097452621172,0.1289643930809633,0.015625,0.0752285610324845,1.0,0.09969892860361157
130,500,953,15066,0.14285714285714285,0.8526898755676419,0.9440097452621172,0.12939251249924402,0.015625,0.07398655998576831,1.0,0.09992883803014121
131,500,931,15099,0.14285714285714285,0.8518954495286348,0.9440097452621172,0.1293489168084124,0.015625,0.0745915532075046,1.0,0.09980786516461017
132,500,942,15137,0.14285714285714285,0.8507079874355938,0.9440097452621172,0.12894096877106467,0.015625,0.07547219299932437,1.0,0.0995810717609431
133,500,955,15169,0.14285714285714285,0.8518562011811266,0.9440097452621172,0.1292399665826952,0.015625,0.07495923027446895,1.0,0.09975010467730851
134,500,967,15208,0.14285714285714285,0.8511234000537579,0.9440097452621172,0.1289753932391863,0.015625,0.07544477634654967,1.0,0.09956846474684232
135,500,963,15242,0.14285714285714285,0.8511316191513074,0.9440097452621172,0.12899595793547244,0.015625,0.075576435188536,1.0,0.09952959348089828
136,500,963,15285,0.14285714285714285,0.8511776258427275,0.9440097452621172,0.12902760629334678,0.015625,0.07567842218430917,1.0,0.09949863003828718
137,500,940,15318,0.14285714285714285,0.8515505297049265,0.9440097452621172,0.1291831877252979,0.015625,0.07559713092557968,1.0,0.09953390459936988
138,500,927,15353,0.14285714285714285,0.8523191150718502,0.9440097452621172,0.1293541912375164,0.015625,0.07527816852825037,1.0,0.09962774595109813
139,500,957,15389,0.14285714285714285,0.8520000474011697,0.9440097452621172,0.12929250478671378,0.015625,0.07551518389129379,1.0,0.09955921863245747
140,500,946,15418,0.14285714285714285,0.852226218575858,0.9440097452621172,0.12940916100493835,0.015625,0.07547710823434667,1.0,0.09958198653690854
141,500,961,15448,0.14285714285714285,0.8532292601955437,0.9440097452621172,0.12975087759158974,0.015873015873015872,0.07503640428676547,1.0,0.09972363977896892
142,500,948,15498,0.14285714285714285,0.8527627003724267,0.9440097452621172,0.1295457153979143,0.015873015873015872,0.07541041087319643,1.0,0.09959639384079567
143,500,964,15525,0.14285714285714285,0.8537815013031305,0.9440097452621172,0.12989080433164962,0.016129032258064516,0.074992539534851,1.0,0.0997457861598071
144,500,952,15556,0.14285714285714285,0.8541920934392255,0.9440097452621172,0.12994612318751017,0.016129032258064516,0.07492281434402623,1.0,0.09974733200433258
145,500,947,15590,0.14285714285714285,0.8529970509969534,0.9440097452621172,0.12955071139979352,0.016129032258064516,0.07568862728636024,1.0,0.0994826972199761
146,500,953,15615,0.14285714285714285,0.853222181058302,0.9440097452621172,0.1295108289462308,0.015873015873015872,0.07569704915129914,1.0,0.0994826792265298
147,500,956,15643,0.14285714285714285,0.8532522741359119,0.9451025413549132,0.1295236343694756,0.015873015873015872,0.07577577737219873,1.0,0.09944757769912918
148,500,969,15673,0.14285714285714285,0.853134354026444,0.9451025413549132,0.1294323051976013,0.015873015873015872,0.07594402458947386,1.0,0.09936948712842737
149,500,973,15716,0.14285714285714285,0.8533487445803196,0.9451025413549132,0.1295070827306847,0.015873015873015872,0.07590177154461619,1.0,0.09939052389966452
150,500,958,15741,0.14285714285714285,0.8535350159773661,0.9451025413549132,0.1295805036065161,0.015873015873015872,0.07591515340933463,1.0,0.09939102410502916
151,500,975,15781,0.14285714285714285,0.8535104868319235,0.9451025413549132,0.1294528786786014,0.015873015873015872,0.07611980698871194,1.0,0.09928183833222634
152,500,971,15803,0.14285714285714285,0.853429255450432,0.9451025413549132,0.12940535286562838,0.015873015873015872,0.07630230539132078,1.0,0.09920931288020542
153,500,964,15836,0.14285714285714285,0.8535485038815888,0.9451025413549132,0.1293457438423271,0.015873015873015872,0.07640162218556701,1.0,0.09914294828029167
154,500,941,15860,0.14285714285714285,0.8536410921357791,0.9451025413549132,0.12935500338149453,0.015873015873015872,0.07649011755875133,1.0,0.09910216221582525
155,500,967,15886,0.14285714285714285,0.8537607830689236,0.9451025413549132,0.12940885961868656,0.015873015873015872,0.07655069921101687,1.0,0.0990748821761546
156,500,936,15907,0.14285714285714285,0.8539582727257382,0.9451025413549132,0.12942834168665507,0.015873015873015872,0.07658372811572997,1.0,0.09905701972905796
157,500,979,15933,0.14285714285714285,0.8542955060032885,0.9451025413549132,0.12959706846856633,0.015873015873015872,0.07647002075678239,1.0,0.09911394453555715
158,500,950,15962,0.14285714285714285,0.8548043366482618,0.9454225618362242,0.1298188034509779,0.015873015873015872,0.07635927655343917,1.0,0.09916270012457806
159,500,967,15999,0.14285714285714285,0.8550697467301832,0.9454225618362242,0.12987898138112677,0.015873015873015872,0.07635366906014109,1.0,0.09916684295582477
160,500,982,16034,0.14285714285714285,0.8551589894777372,0.9454225618362242,0.1298598329755888,0.015873015873015872,0.0764330289572182,1.0,0.09912920582032975
161,500,965,16064,0.14285714285714285,0.8554940856508029,0.9454225618362242,0.13002392987385794,0.015873015873015872,0.07634734108511758,1.0,0.09916994918038267
162,500,951,16090,0.14285714285714285,0.855915572535353,0.9456555367466183,0.13021699191600056,0.015873015873015872,0.07624352117158942,1.0,0.09921441188258699
163,500,932,16115,0.14285714285714285,0.8561466970380903,0.9456555367466183,0.13027825189704748,0.015873015873015872,0.07628993273624946,1.0,0.09918638573601934
164,500,979,16145,0.14285714285714285,0.8563549129064363,0.9456555367466183,0.130350251556183,0.015873015873015872,0.0763033153542321,1.0,0.09917870870436234
165,500,903,16163,0.14285714285714285,0.8563122295803051,0.9456555367466183,0.13030639532320815,0.015873015873015872,0.07639842555827459,1.0,0.0991327510628105
166,500,953,16195,0.14285714285714285,0.8552725347394392,0.9456555367466183,0.13378505105173963,0.016129032258064516,0.077246298260159,1.0,0.10092969858091481
167,500,940,16214,0.14285714285714285,0.8527670954704163,0.9456555367466183,0.13556603666613623,0.016129032258064516,0.07891802507196473,1.0,0.10199154803289276
168,500,914,16235,0.14285714285714285,0.8525233772022983,0.9456555367466183,0.1352250451886505,0.016129032258064516,0.07925147171799028,1.0,0.1020388518488236
169,500,945,16258,0.14285714285714285,0.8574269462298794,0.9459887519185433,0.13073254720645733,0.016129032258064516,0.07626700713497851,1.0,0.09919633734826712
170,500,964,16271,0.14285714285714285,0.8510772526744363,0.9460986420284333,0.13643442922554674,0.01639344262295082,0.0800367098002795,1.0,0.10180214538919048
171,500,928,16291,0.14285714285714285,0.853451542168563,0.9460986420284333,0.13532957691203054,0.01639344262295082,0.079093890911716,1.0,0.10191655005261566
172,500,954,16314,0.14285714285714285,0.8511147599886635,0.9460986420284333,0.13506845220499333,0.01639344262295082,0.08045728088760985,1.0,0.10168494090733092
173,500,956,16328,0.14285714285714285,0.8535714036128025,0.9460986420284333,0.13538738879729328,0.01639344262295082,0.07930611259106135,1.0,0.1019299212229705
174,500,957,16356,0.14285714285714285,0.8582529358313745,0.9460986420284333,0.13092973112647438,0.01639344262295082,0.07640680578208607,1.0,0.09911884706275434
175,500,955,16379,0.14285714285714285,0.8561645140056173,0.9460986420284333,0.13474366870575602,0.01639344262295082,0.07790407811137438,1.0,0.10153688049500643
176,500,925,16393,0.14285714285714285,0.8585524966693197,0.9585449812679414,0.13103538624989253,0.016666666666666666,0.07644873262804716,1.0,0.09911122279433184
177,500,968,16409,0.14285714285714285,0.8587730344794509,0.9585449812679414,0.13108127319121607,0.016666666666666666,0.07642302647840486,1.0,0.09912347985979711
178,500,968,16426,0.14285714285714285,0.8533526262412627,0.9585449812679414,0.13590624256694914,0.01639344262295082,0.07975264661168935,1.0,0.10194880101467789
179,500,972,16448,0.14285714285714285,0.8529165253601253,0.9585449812679414,0.1356995130969783,0.016666666666666666,0.08014745740589883,1.0,0.10182712159554955
180,500,954,16466,0.14285714285714285,0.8530404992182601,0.9585449812679414,0.13577537278887714,0.016666666666666666,0.08020802594468276,1.0,0.10183057848434929
181,500,919,16482,0.14285714285714285,0.8530743462269486,0.9585449812679414,0.1357571134642739,0.0196078431372549,0.08034532292846046,1.0,0.10176446213929001
