gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,644,644,0.14285714285714285,0.5332175669289141,0.7884529284401001,0.14436121791592332,0.0196078431372549,0.08932371069493918,1.0,0.1570766497968292
1,509,890,905,0.14285714285714285,0.5654103293867088,0.7884529284401001,0.14984953267895765,0.014705882352941176,0.09657684384202515,1.0,0.11352606044276094
2,500,947,1160,0.14285714285714285,0.5982586510129163,0.7907739519111737,0.14150172595842286,0.014705882352941176,0.09630856872562071,1.0,0.11274145441964051
3,500,985,1420,0.14285714285714285,0.627226741909849,0.7958780926133429,0.13307496991317572,0.014705882352941176,0.09086616043543932,1.0,0.10865145065171401
4,500,963,1630,0.14285714285714285,0.6414994734202353,0.8065115145418599,0.1313042082524062,0.014705882352941176,0.0908624910169406,1.0,0.10866061678562981
5,500,1008,1867,0.14285714285714285,0.6519723108521359,0.8075279096365768,0.1321992144860898,0.01694915254237288,0.09129439621567864,1.0,0.10865811366580326
6,500,1017,2089,0.14285714285714285,0.6654342865738194,0.8148664218771772,0.13307294763003927,0.01694915254237288,0.09033494416651573,1.0,0.1090227791416767
7,500,1042,2331,0.14285714285714285,0.6768403506049957,0.8164105197525835,0.13030651057141093,0.016666666666666666,0.08984357400962412,1.0,0.10910339828237584
8,500,1043,2553,0.14285714285714285,0.6831705255016416,0.8255569490928513,0.12984910791924617,0.016666666666666666,0.09070927534576924,1.0,0.10886017589763729
9,500,1032,2777,0.14285714285714285,0.6949149196574446,0.8544404278329651,0.12722737380702254,0.01694915254237288,0.08745422699249193,1.0,0.10658324587305999
10,500,1009,2971,0.14285714285714285,0.6994489398681222,0.8544404278329651,0.1299310529405677,0.01639344262295082,0.08927954300615353,1.0,0.10923428782909579
11,500,1050,3200,0.14285714285714285,0.7062259027778448,0.8550611640175589,0.12685351912882234,0.01639344262295082,0.08761817510882759,1.0,0.10658544309418845
12,500,1034,3407,0.14285714285714285,0.7119423820204348,0.8550611640175589,0.12751490959576622,0.01639344262295082,0.08739181023586241,1.0,0.10670794342395185
13,500,1026,3603,0.14285714285714285,0.7179700006574466,0.8550611640175589,0.1280285291548069,0.01639344262295082,0.08706503721730209,1.0,0.1069094269470608
14,500,1066,3830,0.14285714285714285,0.721420434414985,0.8608262079514644,0.1293340766291263,0.014705882352941176,0.08727832565893877,1.0,0.10681946389985429
15,500,1036,4041,0.14285714285714285,0.7313757780342767,0.8641366139997395,0.12729812016712172,0.014705882352941176,0.08350987376727244,1.0,0.10452796131905515
16,500,1041,4236,0.14285714285714285,0.7352925092365957,0.8721069422421748,0.12781248687402427,0.014925373134328358,0.08370149835751635,1.0,0.10443569865047983
17,500,1052,4427,0.14285714285714285,0.7460431251646501,0.8721069422421748,0.12433641522128493,0.01639344262295082,0.0797255327370442,1.0,0.10204613845796853
18,500,1053,4612,0.14285714285714285,0.7509952283810809,0.8729786990461091,0.12334595517247,0.014492753623188406,0.07936885946384432,1.0,0.10202121774030597
19,500,1034,4806,0.14285714285714285,0.7543256932032241,0.8881709297845584,0.12342482831049197,0.013513513513513514,0.07955188307018286,1.0,0.10202327169572195
20,500,1073,5004,0.14285714285714285,0.750151851939182,0.8881709297845584,0.12656922653350475,0.013513513513513514,0.08396778348623292,1.0,0.10426615809478727
21,500,1031,5173,0.14285714285714285,0.7546364893072177,0.8947616078549687,0.12770213638957154,0.013513513513513514,0.08352416520365656,1.0,0.1045729528321396
22,500,1020,5336,0.14285714285714285,0.7582254720655954,0.8963940785484851,0.12786925145317182,0.013157894736842105,0.08307721257987194,1.0,0.10472175252927228
23,500,1044,5508,0.14285714285714285,0.7656090185320975,0.8963940785484851,0.12903968808203609,0.013157894736842105,0.08081055147369337,1.0,0.10502213291603914
24,500,1032,5674,0.14285714285714285,0.7713846077920211,0.8963940785484851,0.12504379721892867,0.013157894736842105,0.07870268705211653,1.0,0.10256812311793859
25,500,1031,5842,0.14285714285714285,0.7736574440253855,0.8976903332541907,0.1252491000702249,0.012987012987012988,0.07890657134469205,1.0,0.10250523930619311
26,500,1026,5995,0.14285714285714285,0.7759935063795902,0.8982887797414426,0.12584221384287836,0.012987012987012988,0.07896112451822757,1.0,0.10250658332992935
27,500,1031,6148,0.14285714285714285,0.7799462350347471,0.9007177931459865,0.12631104584238467,0.01282051282051282,0.07855447506291496,1.0,0.10268169312176846
28,500,1044,6314,0.14285714285714285,0.7807909300259439,0.9007177931459865,0.1259304601092725,0.01282051282051282,0.07902791684625618,1.0,0.10249526554980141
29,500,1040,6465,0.14285714285714285,0.7828286503977049,0.9007177931459865,0.12630296508744165,0.01282051282051282,0.07913536042620069,1.0,0.10247539008694567
30,500,1065,6619,0.14285714285714285,0.7837935709061521,0.9086761605001978,0.1290111629081231,0.01282051282051282,0.08009995195074919,1.0,0.10416040247775235
31,500,1030,6769,0.14285714285714285,0.7878723119290005,0.9086761605001978,0.1268068913982575,0.01282051282051282,0.07871197014356424,1.0,0.10254471737042856
32,500,1069,6928,0.14285714285714285,0.7892212750755773,0.9086761605001978,0.12590693487885227,0.0125,0.07895772883149706,1.0,0.10234598436852789
33,500,1093,7099,0.14285714285714285,0.7922731866674606,0.9091731334829392,0.1256693893839002,0.0125,0.07870105949854903,1.0,0.10253746545547952
34,500,1012,7230,0.14285714285714285,0.7939914056700162,0.9091731334829392,0.12507319113801604,0.0125,0.07871360487962377,1.0,0.10250449676450496
35,500,1039,7380,0.14285714285714285,0.7968527213464632,0.9091731334829392,0.12528997206277215,0.0125,0.0784102511167994,1.0,0.10269105524844663
36,500,1042,7549,0.14285714285714285,0.7976661014372547,0.91214747877972,0.12428388343726726,0.0125,0.07907447984905519,1.0,0.1023776515738835
37,500,1022,7692,0.14285714285714285,0.7996786782164723,0.9148999857867867,0.1244093281242241,0.0125,0.07899255138877627,1.0,0.10247451343516205
38,500,1053,7839,0.14285714285714285,0.8010489455685115,0.9163491594519889,0.12446479389138737,0.0125,0.07920017901738244,1.0,0.10236065148636052
39,500,1030,7982,0.14285714285714285,0.8039457567166943,0.9186533069174266,0.12556181217369827,0.0125,0.0785836339220745,1.0,0.1026199840512108
40,500,1071,8108,0.14285714285714285,0.8046327974100205,0.9235846591109097,0.12509744926613714,0.013157894736842105,0.0791519093186954,1.0,0.10231580002110849
41,500,1018,8240,0.14285714285714285,0.806289662850077,0.9235846591109097,0.12567681987007287,0.013333333333333334,0.07915778240740975,1.0,0.10241475447251742
42,500,1022,8393,0.14285714285714285,0.8081015603193712,0.9235846591109097,0.12546277929453462,0.013333333333333334,0.07915934715810195,1.0,0.10241584076196625
43,500,1076,8556,0.14285714285714285,0.8084259896933994,0.9263319118581624,0.1286908714408407,0.013333333333333334,0.08043380900186713,1.0,0.10480753266137349
44,500,1022,8686,0.14285714285714285,0.8123539158717344,0.9263319118581624,0.12635843605876462,0.013157894736842105,0.07879538161732295,1.0,0.10255898339973797
45,500,1042,8827,0.14285714285714285,0.8128122383864249,0.9263319118581624,0.12601042988755287,0.013157894736842105,0.07931740462774059,1.0,0.10231827869464151
46,500,1061,8965,0.14285714285714285,0.8145201445328419,0.9263319118581624,0.12522959556365576,0.013157894736842105,0.07937829267760532,1.0,0.1022797478217434
