gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,409,409,0.13902044382988116,0.7423170781797305,0.863623926301994,0.15265676592548238,0.14002800840280097,0.254568934198379,1.0,0.16409263275034122
1,512,625,634,0.13840315987926385,0.7396823439249638,0.863623926301994,0.1445117641803703,0.13245323570650439,0.2729249033104546,1.0,0.13327726427844694
2,500,693,873,0.13840315987926385,0.7529620838406494,0.863623926301994,0.13865773495961864,0.1270001270001905,0.2755617067497025,1.0,0.13663074563850208
3,500,729,1080,0.13902044382988116,0.7649601424056659,0.863623926301994,0.12632847110419315,0.13245323570650439,0.27591662396570593,1.0,0.1366100441192813
4,500,737,1287,0.13902044382988116,0.7719289924182785,0.863623926301994,0.12065691499159485,0.13245323570650439,0.27763776856855193,1.0,0.1362571604114745
5,500,751,1473,0.13902044382988116,0.7783305907829594,0.8646531607624944,0.11657236161847213,0.13245323570650439,0.2774865703344111,1.0,0.13565165149275912
6,500,771,1658,0.13902044382988116,0.7849519494176687,0.869579538195883,0.11275495565859252,0.13245323570650439,0.275451564938071,1.0,0.13457793564448053
7,500,786,1832,0.13902044382988116,0.7878200803628408,0.869579538195883,0.11434385503694575,0.13245323570650439,0.2751115501123005,1.0,0.13687657277803952
8,500,793,1995,0.13902044382988116,0.789374984683063,0.869579538195883,0.1130492995604,0.13245323570650439,0.2784649904256653,1.0,0.1357872872782995
9,500,806,2146,0.13902044382988116,0.7893401767550913,0.8720218355657166,0.11294034359703027,0.13245323570650439,0.28469010146658114,1.0,0.13692510343966438
10,500,814,2311,0.13902044382988116,0.7969981578737416,0.8740790208583026,0.10722039252390511,0.13130643285972254,0.27932966459083136,1.0,0.13513816174673224
11,500,811,2466,0.13902044382988116,0.7979318442402183,0.8740790208583026,0.10503052432664806,0.13130643285972254,0.28300095955053917,1.0,0.13770322452877332
12,500,803,2598,0.13902044382988116,0.8029921041643735,0.8799953819860774,0.10119628908288028,0.13130643285972254,0.280066919816674,1.0,0.13459295205664662
13,500,826,2751,0.13902044382988116,0.8021450519051521,0.8808261015457716,0.10472001645495638,0.12909944487358055,0.28418206446749467,1.0,0.1370273696846378
14,500,814,2887,0.13902044382988116,0.8041458212814052,0.8808261015457716,0.10290766072551528,0.12909944487358055,0.2863487773566733,1.0,0.1355427995807502
15,500,836,3021,0.13902044382988116,0.8047295179051328,0.8808261015457716,0.10511732691798993,0.13130643285972254,0.28862964590762485,1.0,0.13816506905201542
16,500,826,3127,0.13902044382988116,0.8103213697145897,0.8808261015457716,0.10165076625993964,0.13130643285972254,0.2838129942146547,1.0,0.1368177503566566
17,500,821,3251,0.13902044382988116,0.8123455181095712,0.8808261015457716,0.10129909714474035,0.13130643285972254,0.2837082673590363,1.0,0.13735575550201118
18,500,840,3353,0.13902044382988116,0.8142646758043819,0.8808261015457716,0.09941928433299702,0.13018891098082386,0.28554984229557395,1.0,0.1365212184920216
19,500,821,3447,0.13902044382988116,0.8193411580360205,0.8845217030811325,0.09643576377495286,0.13018891098082386,0.28056890062521883,1.0,0.1342119183012781
20,500,834,3537,0.13902044382988116,0.8210633739696411,0.8845217030811325,0.09643543175207199,0.13018891098082386,0.27999593563115094,1.0,0.13456244365241096
21,500,843,3645,0.13902044382988116,0.8198619963890476,0.8845217030811325,0.09929584687768589,0.13018891098082386,0.2847580754432704,1.0,0.13692346060528277
22,500,840,3741,0.13902044382988116,0.8239364042536151,0.8845217030811325,0.09592011987253475,0.13018891098082386,0.2800978278839551,1.0,0.13475921171367194
23,500,825,3840,0.13902044382988116,0.8261620847827621,0.8845217030811325,0.09487008504390125,0.13130643285972254,0.27827401305131444,1.0,0.13558753584334576
24,500,836,3922,0.13902044382988116,0.8272828451759716,0.8845217030811325,0.09470933120520134,0.13130643285972254,0.27883569024233334,1.0,0.13518553403834752
25,500,858,4002,0.13902044382988116,0.8286077523955453,0.8845217030811325,0.0945094846683022,0.12909944487358055,0.278820344937144,1.0,0.1351890339016455
26,500,874,4080,0.13902044382988116,0.8290594955276033,0.8845217030811325,0.09426551873354944,0.12909944487358055,0.28033401596390023,1.0,0.1344627701994563
27,500,837,4150,0.13902044382988116,0.8297684084544951,0.8864084955339626,0.0939038880403281,0.12909944487358055,0.28181860944142423,1.0,0.13368973407537926
28,500,876,4217,0.13902044382988116,0.8310847084627151,0.8864084955339626,0.09422496323445358,0.12803687993289598,0.2806693581450279,1.0,0.13414994857645898
29,500,863,4281,0.13902044382988116,0.8321318110778547,0.8875855945667193,0.09438086257259691,0.12803687993289598,0.280721081289001,1.0,0.13446120392052055
30,500,875,4352,0.13902044382988116,0.8300543041338961,0.8875855945667193,0.09819138136757787,0.12803687993289598,0.2855057032784913,1.0,0.13668920977352678
31,500,842,4413,0.13902044382988116,0.8340635554676332,0.8876349612668545,0.0945843789281857,0.12803687993289598,0.2790589772785791,1.0,0.13578304914225275
32,500,881,4475,0.13902044382988116,0.8351194523976886,0.8876349612668545,0.09522091050280627,0.12803687993289598,0.2780958699900623,1.0,0.13732227495650082
33,500,856,4536,0.13902044382988116,0.8329689475548765,0.8939475631769407,0.09743841332925757,0.12803687993289598,0.28649188277854787,1.0,0.1359229338842267
34,500,830,4584,0.13902044382988116,0.8311937442410897,0.8939475631769407,0.10014329311664269,0.12909944487358055,0.29222886918560587,1.0,0.1376762769042455
35,500,862,4639,0.13902044382988116,0.8317450511750148,0.8939475631769407,0.0997877534841033,0.13018891098082386,0.2950163002926216,1.0,0.13583986403390638
36,500,793,4686,0.13902044382988116,0.8323868443732917,0.8939475631769407,0.09953201028133223,0.13018891098082386,0.2958563736411452,1.0,0.13488666288202852
37,500,838,4736,0.13902044382988116,0.8331900810717806,0.8939475631769407,0.09870115055603605,0.13018891098082386,0.2967504051292778,1.0,0.13409392189514008
38,500,844,4790,0.13902044382988116,0.8330359004353505,0.8939475631769407,0.10161023961521007,0.13018891098082386,0.29726093803411835,1.0,0.1357855183907603
39,500,849,4832,0.13902044382988116,0.8319013017505869,0.8939475631769407,0.10144332157984476,0.13245323570650439,0.30237337707963113,1.0,0.1355144477778265
40,500,839,4878,0.13902044382988116,0.8342002136105361,0.8939475631769407,0.10062237781782356,0.13245323570650439,0.2983761410564412,1.0,0.13601877889162176
41,500,820,4929,0.13902044382988116,0.8363549863882868,0.8961951612019899,0.09721061094270093,0.13245323570650439,0.2968669194149345,1.0,0.13458568279891778
42,500,840,4968,0.13902044382988116,0.8372836902038664,0.8961951612019899,0.09704153186548685,0.13245323570650439,0.2969588096127373,1.0,0.13441905977080051
43,500,831,5005,0.13902044382988116,0.8381818263518553,0.8961951612019899,0.09730427001599418,0.13245323570650439,0.29628083820446666,1.0,0.13482896682342888
44,500,817,5042,0.13902044382988116,0.8389894127371035,0.8961951612019899,0.09728050946433982,0.13245323570650439,0.2969465971914002,1.0,0.13408117262820915
45,500,820,5064,0.13902044382988116,0.8365468486080878,0.896451639580388,0.09993028989224527,0.13245323570650439,0.304100303715017,1.0,0.13395455501249226
46,500,843,5099,0.13902044382988116,0.8373769538868154,0.896451639580388,0.09838509599161101,0.13245323570650439,0.3055838322524673,1.0,0.13270647444901046
47,500,829,5135,0.13902044382988116,0.8379762405191561,0.896451639580388,0.0982781253293598,0.13245323570650439,0.3066412378767953,1.0,0.13183983770454993
48,500,811,5154,0.13902044382988116,0.8384328967684128,0.896451639580388,0.09829083472693348,0.13245323570650439,0.30693356556080803,1.0,0.13163457582511554
49,500,824,5185,0.13902044382988116,0.8380964271657936,0.896451639580388,0.09995792730752047,0.13245323570650439,0.3079650582801586,1.0,0.1324852367050935
50,500,839,5207,0.13902044382988116,0.8391004006434396,0.896451639580388,0.0982465092513178,0.13245323570650439,0.30759080167748537,1.0,0.13160896738722416
