gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,782,782,0.2,0.6372875469796907,0.8460836785076463,0.15965060698595096,0.0196078431372549,0.09287654808552347,1.0,0.15435045828957367
1,150,875,957,0.2,0.6598340790437238,0.8460836785076463,0.16174966327663215,0.018867924528301886,0.08803708054857896,1.0,0.11219452587331234
2,138,797,1119,0.2,0.6597509158033898,0.8495860850070194,0.1735516200982462,0.01818181818181818,0.0995609797111721,1.0,0.12080722509736275
3,146,756,1302,0.2,0.6710957583508649,0.8683096725209868,0.17116533587117716,0.017543859649122806,0.10263327023877362,1.0,0.12281270928119954
4,147,721,1466,0.2,0.6960424263827096,0.8707304802561657,0.1670126747436776,0.014925373134328358,0.09981358216192344,1.0,0.12396402873499815
5,155,711,1649,0.2,0.7065372858606096,0.8840437119609039,0.16518732000199712,0.011764705882352941,0.1010682242203946,1.0,0.12403875809780919
6,153,606,1842,0.2,0.7215948740548636,0.8840437119609039,0.1663951596145913,0.011627906976744186,0.09897544939665483,1.0,0.12463527447754673
7,147,553,1991,0.2,0.7348072272022941,0.8840437119609039,0.1624236987237464,0.011627906976744186,0.09688334037682726,1.0,0.12628287144696107
8,135,526,2142,0.2,0.7396982817302852,0.8840437119609039,0.15795827532299664,0.011494252873563218,0.09735781539969675,1.0,0.12622047531801558
9,148,563,2307,0.2,0.7472831753615121,0.8840437119609039,0.15422712697177185,0.011363636363636364,0.0963999290364115,1.0,0.12679790155985313
10,131,528,2452,0.2,0.7511216182851318,0.8840437119609039,0.15406952482744685,0.011494252873563218,0.09627196588108028,1.0,0.12704839549224448
11,150,560,2618,0.2,0.7525462824564474,0.8873552663981675,0.15163559871713142,0.011235955056179775,0.09784788906663179,1.0,0.12647024105959992
12,145,562,2767,0.2,0.7580171438565112,0.8875681565781628,0.15104451700510535,0.010869565217391304,0.09695098109085523,1.0,0.12677419135131032
13,153,545,2934,0.2,0.7645392206658113,0.8879910889089899,0.15206940748955342,0.010869565217391304,0.09507203835458622,1.0,0.1274323680444218
14,135,530,3085,0.2,0.7692411388347707,0.8879910889089899,0.15000321455270588,0.010869565217391304,0.09468854810366534,1.0,0.12747996252899624
15,145,566,3245,0.2,0.7744136043318355,0.8883919063786303,0.1499030086893603,0.011111111111111112,0.09376883120566391,1.0,0.12765772736390862
16,139,537,3377,0.2,0.777478205606047,0.8886966540261924,0.14925470745858282,0.01098901098901099,0.09409269544011149,1.0,0.12740391623491948
17,153,567,3534,0.2,0.77798305224394,0.8930406531434739,0.14901911687954802,0.010869565217391304,0.0949249528907653,1.0,0.12705589349082602
18,149,533,3674,0.2,0.7803463300671385,0.8942958537811595,0.14872449459725615,0.01098901098901099,0.09547124704225425,1.0,0.12683595550253707
19,142,510,3811,0.2,0.7835017579545284,0.8951104498112455,0.1483327781049749,0.01098901098901099,0.09592519194757348,1.0,0.12684328028772415
20,130,481,3943,0.2,0.7877975222444721,0.9058931052795298,0.14533354491478187,0.01098901098901099,0.094875274060683,1.0,0.12701957268644493
21,147,497,4084,0.2,0.7874432938420836,0.9058931052795298,0.14838906943801916,0.01098901098901099,0.09809231204997118,1.0,0.12843526886809511
22,143,492,4214,0.2,0.7928444957530257,0.9058931052795298,0.1414235766697337,0.01098901098901099,0.09711081499747695,1.0,0.1264702534825649
23,149,497,4359,0.2,0.7966792995519556,0.9058931052795298,0.13926674746375825,0.01098901098901099,0.0972780471528431,1.0,0.12636776628430038
24,141,505,4491,0.2,0.798434897187,0.9058931052795298,0.14178436713663703,0.011235955056179775,0.09777043485527419,1.0,0.12698279543938387
