gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,406,406,0.11289757051624069,0.7966801515107523,0.9636017114162783,0.14288208775700464,0.14002800840280097,0.24784448073877377,1.0,0.1570009948186726
1,510,621,627,0.11289757051624069,0.8347961213901696,0.9638246827626498,0.14943507165977332,0.1336306209562122,0.2823520326918451,1.0,0.13266232860901214
2,500,688,860,0.11289757051624069,0.8508944106936169,0.9641664896114464,0.18108688972767023,0.24253562503633297,0.3543329189407458,1.0,0.11546498159270804
3,500,691,1066,0.11289757051624069,0.8185966841763337,0.9651723639873341,0.20728620906046175,0.2773500981126146,0.40443831631621835,1.0,0.11033898739949699
4,500,706,1256,0.11289757051624069,0.8134223481103989,0.9653597624747743,0.21893716007592787,0.28867513459481287,0.4205908506110568,1.0,0.1186915322026434
5,500,724,1430,0.13165128139116128,0.8100414351465174,0.9653597624747743,0.2234465101293756,0.28867513459481287,0.4328390222245779,1.0,0.1261407624472854
6,500,744,1599,0.17517745337235324,0.8230593101090276,0.9653597624747743,0.2084222542362816,0.30151134457776363,0.434044879008732,1.0,0.12541587272109284
7,500,754,1774,0.19555590985853127,0.8285914702052315,0.9653597624747743,0.20215317217669937,0.30151134457776363,0.4348100307497279,1.0,0.12530242982433523
8,500,785,1956,0.1989487507944523,0.8337809623413127,0.9654140232530188,0.19668632061972413,0.30151134457776363,0.43480854203275887,1.0,0.12518057099242752
9,500,772,2100,0.1989487507944523,0.8365229511355121,0.9654532969434968,0.1928124170201546,0.30151134457776363,0.435942058967668,1.0,0.1255767830374608
10,500,801,2260,0.1989487507944523,0.8406498352246543,0.9654532969434968,0.18627848167948127,0.30151134457776363,0.43591262612478987,1.0,0.12560655946969723
11,500,805,2432,0.1989487507944523,0.843293776677478,0.9654532969434968,0.18096095907330065,0.30151134457776363,0.43606553238165274,1.0,0.12548933408631685
12,500,801,2576,0.1989487507944523,0.8458635851364956,0.9654532969434968,0.1763082829972855,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344
