gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,408,408,0.18648752552407746,0.7539754878521799,0.8789379541851757,0.15384938845879884,0.14002800840280097,0.26455346153512693,1.0,0.16745169366683518
1,510,610,624,0.19009222968935433,0.773305814261049,0.8789379541851757,0.12499282723220802,0.13736056394868904,0.2672421082232289,1.0,0.13946148800833427
2,500,669,825,0.19009222968935433,0.7882378173333583,0.8789379541851757,0.11081709175106456,0.13608276348795434,0.2652362446401363,1.0,0.13678839032797574
3,500,707,1033,0.19009222968935433,0.7969759038856578,0.8848464686446554,0.10292276557187643,0.1386750490563073,0.2622769186653704,1.0,0.13374792930591084
4,500,726,1234,0.19009222968935433,0.8028752740088191,0.8848464686446554,0.09816193711770818,0.1386750490563073,0.26193871551945347,1.0,0.13427575939182917
5,500,773,1434,0.19009222968935433,0.8071760739716193,0.88874441260435,0.09562503635989199,0.13483997249264842,0.2623630265861617,1.0,0.13404497138365748
6,500,770,1618,0.19009222968935433,0.8082956376722645,0.889190984892852,0.09505386660952904,0.1386750490563073,0.2655496277110624,1.0,0.13560889941222073
7,500,807,1791,0.19009222968935433,0.8127432784845815,0.8910648102387927,0.09109559298378044,0.1336306209562122,0.26248081171569415,1.0,0.13371883990287303
8,500,771,1950,0.19009222968935433,0.8152919386544193,0.8910648102387927,0.09017900543843135,0.1336306209562122,0.26136232959714323,1.0,0.13426416751516834
9,500,797,2105,0.19009222968935433,0.817487504618204,0.8910648102387927,0.08812377483723577,0.1336306209562122,0.2617435307715348,1.0,0.13403118076396
10,500,839,2285,0.19009222968935433,0.816837235414862,0.8956892939376703,0.09076266555837918,0.13245323570650439,0.26458839382203836,1.0,0.13602336912676014
11,500,834,2443,0.19009222968935433,0.8181058058652779,0.8956892939376703,0.08925495708331904,0.12598815766974242,0.26602971090574806,1.0,0.1366003907565899
12,500,822,2595,0.19009222968935433,0.8190030158421545,0.8956892939376703,0.08741498113289914,0.12598815766974242,0.268154009345006,1.0,0.13616656957263631
13,500,857,2729,0.19009222968935433,0.820921580910529,0.8981429700049399,0.08669204549324318,0.12598815766974242,0.2679159980504331,1.0,0.13634165248743485
14,500,829,2864,0.19009222968935433,0.8204846535113762,0.8981429700049399,0.08911734983440849,0.1336306209562122,0.2705180297036261,1.0,0.13788518457940696
15,500,838,2982,0.19009222968935433,0.8216992601197753,0.8981429700049399,0.08865923572004875,0.1336306209562122,0.2715036299489658,1.0,0.13863393005237248
16,500,861,3106,0.19009222968935433,0.824292877645842,0.8981429700049399,0.08604150289654423,0.1336306209562122,0.2699929324542088,1.0,0.13890326067926143
17,500,854,3225,0.19009222968935433,0.8257038754512703,0.8981429700049399,0.08594128890385713,0.1336306209562122,0.26948471902605464,1.0,0.13942161633895128
18,500,830,3314,0.19009222968935433,0.8282887344696352,0.8981429700049399,0.08346382592781365,0.1336306209562122,0.26741811822467293,1.0,0.13888610461601333
19,500,817,3409,0.19009222968935433,0.8273710922114268,0.8988559213183507,0.0866472267727925,0.13736056394868904,0.2696404801119711,1.0,0.13982199073239654
20,500,827,3507,0.19009222968935433,0.8315651238042924,0.9008554004732704,0.08140832407904167,0.13608276348795434,0.26499557405613905,1.0,0.1378427596762564
21,500,826,3607,0.19009222968935433,0.8332634093497786,0.9046402711297371,0.08128383576838513,0.13608276348795434,0.26372371030108743,1.0,0.13842518244781452
22,500,868,3717,0.19009222968935433,0.8342807934059141,0.9046402711297371,0.08041746439363727,0.13608276348795434,0.2635708486476792,1.0,0.13830431455585787
23,500,820,3793,0.19009222968935433,0.8352795330368296,0.9046402711297371,0.08052345746635542,0.13608276348795434,0.26323199718249163,1.0,0.13818630006844204
24,500,875,3884,0.19009222968935433,0.8360025223697815,0.9046402711297371,0.08041214738368213,0.13608276348795434,0.2634644073247295,1.0,0.13821027627752608
25,500,822,3967,0.19009222968935433,0.8362727914026742,0.908453298179971,0.08032838449078986,0.13608276348795434,0.2640517272832756,1.0,0.137727189623839
26,500,865,4057,0.19009222968935433,0.8372589277257966,0.908453298179971,0.07973855007471699,0.13483997249264842,0.2641105931873226,1.0,0.13779323485350872
