inner_cv_svm_bal_acc,inner_cv_leanness,train_svm_bal_acc,train_leanness
0.14285714285714285,1.0,0.14285714285714285,1.0
0.955763829342537,0.007246376811594203,1.0,0.007246376811594203
0.9539323275110352,0.0072992700729927005,1.0,0.0072992700729927005
0.9510208821791934,0.007751937984496124,1.0,0.007751937984496124
0.9507247452859457,0.007936507936507936,1.0,0.007936507936507936
0.9507247452859457,0.007874015748031496,1.0,0.007874015748031496
0.950908895916175,0.006993006993006993,1.0,0.006993006993006993
0.9504728240515317,0.007194244604316547,1.0,0.007194244604316547
0.9498332519833882,0.007462686567164179,1.0,0.007462686567164179
0.9498332519833882,0.007407407407407408,1.0,0.007407407407407408
0.9498332519833882,0.007352941176470588,1.0,0.007352941176470588
0.9491893803476916,0.007692307692307693,1.0,0.007692307692307693
0.9484571715898006,0.008,1.0,0.008
0.9488905528063392,0.007518796992481203,1.0,0.007518796992481203
0.9486413222200298,0.007142857142857143,1.0,0.007142857142857143
0.9469218066515465,0.0078125,1.0,0.0078125
0.946809820388528,0.006896551724137931,1.0,0.006896551724137931
0.946809820388528,0.00684931506849315,1.0,0.00684931506849315
0.946809820388528,0.006802721088435374,1.0,0.006802721088435374
0.946809820388528,0.006756756756756757,1.0,0.006756756756756757
0.945867121211479,0.007633587786259542,1.0,0.007633587786259542
0.9450674396286401,0.008130081300813009,1.0,0.008130081300813009
0.9459605418506459,0.0064516129032258064,1.0,0.0064516129032258064
0.9453190630838172,0.0070921985815602835,1.0,0.0070921985815602835
0.9453190630838172,0.007042253521126761,1.0,0.007042253521126761
0.9481297055861243,0.003484320557491289,1.0,0.003484320557491289
0.9481297055861243,0.003472222222222222,1.0,0.003472222222222222
0.944542246692383,0.006944444444444444,1.0,0.006944444444444444
0.9449058564105784,0.006289308176100629,1.0,0.006289308176100629
0.9475370398249191,0.0036496350364963502,1.0,0.0036496350364963502
0.9435995475153339,0.007575757575757576,1.0,0.007575757575757576
0.9475370398249191,0.0036363636363636364,1.0,0.0036363636363636364
0.9475370398249191,0.0036231884057971015,1.0,0.0036231884057971015
0.9449058564105784,0.00625,1.0,0.00625
0.9475370398249191,0.0036101083032490976,1.0,0.0036101083032490976
0.9475370398249191,0.0035971223021582736,1.0,0.0035971223021582736
0.9475370398249191,0.0035842293906810036,1.0,0.0035842293906810036
0.9449058564105784,0.006211180124223602,1.0,0.006211180124223602
0.9475370398249191,0.0035714285714285713,1.0,0.0035714285714285713
0.9427998659324951,0.008064516129032258,1.0,0.008064516129032258
0.9474672683265762,0.003278688524590164,1.0,0.003278688524590164
0.9474672683265762,0.0032679738562091504,1.0,0.0032679738562091504
0.9429371102557857,0.006711409395973154,1.0,0.006711409395973154
0.9429371102557857,0.006666666666666667,1.0,0.006666666666666667
0.9429371102557857,0.006622516556291391,1.0,0.006622516556291391
0.9429371102557857,0.006578947368421052,1.0,0.006578947368421052
0.9459319033883221,0.0035587188612099642,1.0,0.0035587188612099642
0.9459319033883221,0.0035460992907801418,1.0,0.0035460992907801418
0.9429371102557857,0.006535947712418301,1.0,0.006535947712418301
0.9459319033883221,0.0035335689045936395,1.0,0.0035335689045936395
