gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,16,165,165,0.20105263157894737,0.4359203473035309,0.6392691390765846,0.1366487545210128,0.02702702702702703,0.17573775659444996,0.5,0.1738946842982894
1,16,161,209,0.2,0.478206734295871,0.6600368886569143,0.1518861789479693,0.025,0.19649351376325058,1.0,0.2615689530305246
2,16,151,252,0.2,0.45592219878965706,0.6665434693676029,0.1548206326542599,0.025,0.2387861066808435,1.0,0.2518598682589093
3,16,151,309,0.2,0.457117840038652,0.667423577705991,0.16399688324213185,0.025,0.24785715995552582,1.0,0.24768210166767654
4,16,145,349,0.2,0.4609456773970574,0.6694382062097082,0.16765191418842368,0.03125,0.2515290205956324,1.0,0.2447660776718094
5,16,95,379,0.2,0.475699941105108,0.6708894186686228,0.17083134145095277,0.038461538461538464,0.24532910072383757,1.0,0.2479915223507071
6,16,97,406,0.2,0.4918377278209595,0.6708894186686228,0.17218129196594067,0.03571428571428571,0.22571295298268984,1.0,0.2548485206047333
7,16,86,427,0.2,0.5422919767171211,0.7067897699219907,0.1540334100191707,0.034482758620689655,0.1833057606778682,1.0,0.24599255272273618
8,16,127,455,0.2,0.5160839216944801,0.7067897699219907,0.17467779821727938,0.034482758620689655,0.21942094936027656,1.0,0.2513968778094493
9,16,118,482,0.2,0.5213963687948765,0.7091682771657097,0.1685254543909451,0.030303030303030304,0.22409862945962084,1.0,0.25085828319909703
10,16,85,506,0.2,0.5054687830622523,0.7418914076937184,0.17024971169746508,0.030303030303030304,0.24476091736328803,1.0,0.24620357578005272
11,16,105,528,0.2,0.5503413126507639,0.7418914076937184,0.16912186801153734,0.030303030303030304,0.21799265906929446,1.0,0.2522105742424902
12,16,98,547,0.2,0.546506981866016,0.7418914076937184,0.16324912295736624,0.034482758620689655,0.22234871967535508,1.0,0.249518792726544
13,16,90,567,0.2,0.5712363474939695,0.7418914076937184,0.15283908033020607,0.034482758620689655,0.1943881933595656,1.0,0.2417849075961765
14,16,130,595,0.2,0.5712661696455021,0.7418914076937184,0.1528479240221062,0.034482758620689655,0.1943881933595656,1.0,0.2417849075961765
15,16,90,617,0.2,0.5629056429770487,0.7561771219794327,0.16734182513858484,0.03333333333333333,0.20958798539759294,1.0,0.24251977494634974
16,16,90,637,0.2,0.5752521856352889,0.7561771219794327,0.1575361730152661,0.03333333333333333,0.2007946953543029,1.0,0.23959521524209235
17,16,116,661,0.2,0.5673645461566674,0.7561771219794327,0.1809227896164136,0.03225806451612903,0.2101419188596833,1.0,0.2426708051723806
18,16,130,686,0.2,0.5679435764011341,0.7561771219794327,0.1802281643704135,0.03333333333333333,0.22062578982742523,1.0,0.2511134607854995
19,16,112,707,0.2,0.6040603707909549,0.7581001989025096,0.16421191558667877,0.03225806451612903,0.19173914108190548,1.0,0.24381652683274416
