
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5889
Features active in total: 5889
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 63
Generations completed = 140
Generations completed = 212
Generations completed = 285
Generations completed = 359
Generations completed = 432
   	     	         	        	           type naive Bayes balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	--------------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	3973     	3973    	0.2     	0.74735 	0.891132	0.147237	0  	0.549226	0.627403	0.0647535	0.140028	0.271334	1  	0.145549
1  	377  	3200     	4124    	0.2     	0.695451	0.891132	0.177155	0  	0.541376	0.630453	0.0745626	0.136083	0.352917	1  	0.16755 
2  	352  	1723     	4250    	0.2     	0.719681	0.894925	0.155295	0  	0.550267	0.630453	0.0734764	0.136083	0.354373	1  	0.161398
3  	385  	1409     	4384    	0.2     	0.744613	0.894925	0.150509	0  	0.560625	0.630453	0.0752955	0.136083	0.342269	1  	0.169724
4  	382  	1235     	4515    	0.2     	0.743734	0.894925	0.15051 	0  	0.563023	0.631866	0.0723658	0.140028	0.35438 	1  	0.168247
5  	373  	1147     	4614    	0.2     	0.749481	0.899273	0.159071	0  	0.566279	0.636519	0.0776755	0.133631	0.354394	1  	0.176656
6  	373  	1102     	4731    	0.197531	0.753253	0.899844	0.15618 	0  	0.571244	0.636519	0.0783419	0.13484 	0.359397	1  	0.173175
7  	376  	1056     	4828    	0.2     	0.761234	0.901398	0.157183	0  	0.574976	0.637293	0.0832321	0.125   	0.354155	1  	0.17815 
8  	357  	995      	4915    	0.2     	0.753032	0.902589	0.155644	0  	0.577723	0.637293	0.0825257	0.154303	0.378487	1  	0.172338
9  	380  	946      	5011    	0.2     	0.753731	0.909476	0.155809	0  	0.580668	0.637293	0.0859756	0.150756	0.385826	1  	0.170781
10 	368  	848      	5085    	0.2     	0.756611	0.909476	0.144036	0  	0.583358	0.637293	0.0933875	0.156174	0.398779	1  	0.168557
11 	378  	775      	5148    	0.2     	0.766356	0.909476	0.14317 	0  	0.588053	0.637293	0.0934727	0.156174	0.391889	1  	0.169585
12 	363  	775      	5211    	0.2     	0.758573	0.911301	0.152018	0  	0.587752	0.638249	0.0985379	0.149071	0.40882 	1  	0.179137
13 	361  	775      	5259    	0.2     	0.737505	0.910729	0.155225	0  	0.586246	0.638249	0.0976737	0.149071	0.439237	1  	0.185403
14 	379  	763      	5311    	0.2     	0.718317	0.911363	0.163294	0  	0.579511	0.638812	0.10507  	0.149071	0.473654	1  	0.183025
15 	377  	718      	5360    	0.2     	0.740079	0.913082	0.171022	0  	0.583446	0.638812	0.108325 	0.149071	0.446789	1  	0.19642 
16 	380  	751      	5394    	0.2     	0.741005	0.917605	0.15582 	0  	0.592117	0.641826	0.0907543	0.140028	0.458148	1  	0.177816
17 	372  	685      	5429    	0.2     	0.756259	0.917605	0.160687	0  	0.592469	0.641852	0.104105 	0.140028	0.443298	1  	0.186779
18 	378  	705      	5463    	0.2     	0.766198	0.917605	0.148906	0  	0.597632	0.641999	0.0943003	0.147442	0.445946	1  	0.172725
19 	403  	734      	5497    	0.2     	0.754354	0.92384 	0.156915	0  	0.592771	0.645509	0.102654 	0.149071	0.465488	1  	0.169545
20 	368  	697      	5527    	0.2     	0.748324	0.92384 	0.172311	0  	0.588492	0.645509	0.111988 	0.149071	0.472195	1  	0.180734
21 	363  	651      	5567    	0.2     	0.746469	0.92384 	0.183186	0  	0.584585	0.645509	0.114187 	0.149071	0.476665	1  	0.193675
22 	386  	637      	5579    	0.2     	0.748861	0.92511 	0.172609	0  	0.588245	0.645509	0.114471 	0.179605	0.486937	1  	0.182967
