
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5902
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 66
Generations completed = 137
Generations completed = 207
Generations completed = 276
Generations completed = 346
Generations completed = 415
Generations completed = 486
   	     	         	        	           type naive Bayes balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	--------------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	4248     	4248    	0.198762	0.771908	0.909218	0.136381	0  	0.555623	0.625522	0.0683104	0.140028	0.255712	1  	0.141404
1  	369  	3433     	4377    	0.2     	0.753187	0.909218	0.129751	0  	0.555387	0.625522	0.0639575	0.136083	0.309028	1  	0.141491
2  	353  	1936     	4475    	0.2     	0.71363 	0.909218	0.149136	0  	0.548671	0.625522	0.0740529	0.13484 	0.372991	1  	0.158348
3  	386  	1448     	4577    	0.2     	0.720636	0.909218	0.159829	0  	0.551016	0.628965	0.0765614	0.13484 	0.380904	1  	0.169493
4  	394  	1329     	4704    	0.2     	0.739511	0.91124 	0.150596	0  	0.563889	0.628965	0.0688074	0.13484 	0.369518	1  	0.164129
5  	375  	1152     	4793    	0.2     	0.762557	0.91249 	0.123822	0  	0.568675	0.631391	0.0721565	0.136083	0.368928	1  	0.152809
6  	390  	1061     	4879    	0.2     	0.758346	0.91249 	0.132694	0  	0.568111	0.631503	0.0733282	0.130189	0.387788	1  	0.161526
7  	384  	1019     	4961    	0.2     	0.777395	0.91249 	0.126681	0  	0.578026	0.631503	0.076087 	0.129099	0.374892	1  	0.158054
8  	388  	913      	5052    	0.2     	0.774558	0.91249 	0.136177	0  	0.577969	0.632518	0.0850192	0.129099	0.389661	1  	0.161053
9  	383  	885      	5137    	0.2     	0.780534	0.91249 	0.134682	0  	0.580667	0.632518	0.0919375	0.132453	0.393257	1  	0.166793
10 	370  	840      	5192    	0.2     	0.777909	0.916824	0.13069 	0  	0.586412	0.636691	0.0887578	0.132453	0.407265	1  	0.16203 
11 	363  	807      	5244    	0.2     	0.767266	0.916824	0.142883	0  	0.587047	0.636691	0.090732 	0.132453	0.415505	1  	0.172598
12 	371  	804      	5300    	0.2     	0.751623	0.916824	0.160145	0  	0.582742	0.636691	0.0958702	0.131306	0.433014	1  	0.184992
13 	381  	728      	5338    	0.2     	0.750758	0.916824	0.171374	0  	0.577266	0.636691	0.101378 	0.132453	0.449107	1  	0.187778
14 	391  	733      	5391    	0.2     	0.759296	0.919769	0.169267	0  	0.581452	0.6371  	0.0975186	0.131306	0.449136	1  	0.18489 
15 	372  	726      	5437    	0.2     	0.740332	0.918506	0.175509	0  	0.575743	0.638001	0.10267  	0.131306	0.47841 	1  	0.183699
16 	370  	659      	5470    	0.2     	0.765336	0.918506	0.167993	0  	0.585264	0.638501	0.0978574	0.131306	0.451053	1  	0.191653
17 	366  	671      	5506    	0.2     	0.768793	0.925133	0.176213	0  	0.583118	0.638822	0.104628 	0.145865	0.446766	1  	0.198405
18 	371  	635      	5540    	0.2     	0.771947	0.926253	0.187881	0  	0.581969	0.639297	0.114728 	0.145865	0.441076	1  	0.201403
19 	374  	661      	5572    	0.2     	0.762955	0.926897	0.200085	0  	0.579263	0.639297	0.120615 	0.162221	0.450682	1  	0.204037
20 	378  	634      	5597    	0.2     	0.759793	0.926897	0.196152	0  	0.578718	0.638291	0.12049  	0.171499	0.469461	1  	0.196246
21 	387  	606      	5629    	0.2     	0.788273	0.926897	0.16998 	0  	0.585639	0.638892	0.120228 	0.174078	0.462234	1  	0.181402
22 	364  	601      	5662    	0.2     	0.791751	0.928908	0.17348 	0  	0.586043	0.638892	0.119906 	0.171499	0.457455	1  	0.184998
23 	382  	623      	5681    	0.2     	0.800745	0.935721	0.171266	0  	0.585798	0.638892	0.119839 	0.171499	0.455104	1  	0.177116
24 	366  	587      	5693    	0.2     	0.79945 	0.935721	0.176892	0  	0.582399	0.6394  	0.12516  	0.19245 	0.461365	1  	0.177396
25 	370  	547      	5709    	0.2     	0.789466	0.936177	0.182898	0  	0.580754	0.6399  	0.130783 	0.19245 	0.473359	1  	0.181473
26 	383  	564      	5724    	0.2     	0.76739 	0.935721	0.183976	0  	0.579988	0.6394  	0.136538 	0.19245 	0.505289	1  	0.17286 
27 	370  	532      	5740    	0.2     	0.776756	0.935721	0.183139	0  	0.58284 	0.6394  	0.134338 	0.19245 	0.490516	1  	0.17855 
28 	377  	584      	5751    	0.2     	0.782682	0.936983	0.181222	0  	0.583263	0.6394  	0.131242 	0.19245 	0.483799	1  	0.181991
29 	362  	563      	5769    	0.2     	0.784276	0.936983	0.178227	0  	0.585455	0.6394  	0.12885  	0.19245 	0.479887	1  	0.180849
30 	379  	569      	5782    	0.2     	0.781452	0.938664	0.17696 	0  	0.585457	0.63958 	0.128777 	0.19245 	0.487437	1  	0.174631
31 	364  	537      	5793    	0.2     	0.787366	0.944275	0.170189	0  	0.587828	0.63968 	0.123108 	0.19245 	0.485453	1  	0.170548
32 	368  	554      	5799    	0.2     	0.784223	0.944275	0.173012	0  	0.586726	0.63968 	0.125995 	0.19245 	0.488082	1  	0.172511
