
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 249
   	     	         	        	           type naive Bayes balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	--------------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	3831     	3831    	0.199588	0.739345	0.881683	0.146911	0  	0.544277	0.616372	0.0716917	0.140028	0.285395	1  	0.151493
1  	366  	3134     	4009    	0.199588	0.682436	0.885723	0.175131	0  	0.53898 	0.620486	0.0713664	0.128037	0.367946	1  	0.164422
2  	373  	1699     	4150    	0.2     	0.701112	0.888634	0.169709	0  	0.546344	0.620486	0.0734988	0.138675	0.372864	1  	0.177647
3  	364  	1416     	4281    	0.2     	0.712828	0.902328	0.163761	0  	0.55028 	0.624061	0.0733871	0.140028	0.38466 	1  	0.17942 
4  	380  	1270     	4423    	0.2     	0.724958	0.902328	0.16061 	0  	0.555393	0.628669	0.080701 	0.138675	0.396414	1  	0.184039
5  	382  	1078     	4564    	0.2     	0.740013	0.902328	0.163086	0  	0.565612	0.628669	0.0830311	0.136083	0.377134	1  	0.190304
6  	370  	1017     	4668    	0.2     	0.745598	0.902328	0.165185	0  	0.567291	0.629257	0.0837648	0.136083	0.383681	1  	0.185855
7  	373  	967      	4786    	0.2     	0.747803	0.902328	0.156946	0  	0.569516	0.629257	0.0822939	0.133631	0.393541	1  	0.1794  
8  	378  	876      	4886    	0.2     	0.753247	0.902328	0.152315	0  	0.569912	0.630781	0.093609 	0.136083	0.39591 	1  	0.182866
9  	379  	816      	4968    	0.2     	0.754203	0.902328	0.150281	0  	0.57284 	0.630781	0.0911604	0.136083	0.40011 	1  	0.176252
10 	370  	844      	5045    	0.2     	0.750768	0.902328	0.149794	0  	0.574201	0.630781	0.0915766	0.138675	0.410835	1  	0.172427
11 	372  	740      	5105    	0.2     	0.752739	0.902328	0.152721	0  	0.573763	0.630781	0.0988216	0.138675	0.418984	1  	0.173654
12 	379  	719      	5162    	0.2     	0.757033	0.902328	0.146172	0  	0.577737	0.631145	0.0913259	0.138675	0.423464	1  	0.168762
13 	376  	727      	5212    	0.2     	0.770102	0.902328	0.140196	0  	0.581642	0.6318  	0.0887432	0.13484 	0.417553	1  	0.169797
14 	369  	679      	5254    	0.2     	0.777451	0.903551	0.136845	0  	0.586291	0.634919	0.0889939	0.13484 	0.409859	1  	0.166046
15 	379  	729      	5298    	0.2     	0.769477	0.903551	0.146628	0  	0.585973	0.636392	0.0974904	0.133631	0.416688	1  	0.173246
16 	377  	701      	5350    	0.2     	0.770335	0.905226	0.147802	0  	0.583946	0.636392	0.099987 	0.133631	0.430572	1  	0.165881
17 	377  	657      	5385    	0.2     	0.778582	0.905226	0.144918	0  	0.585979	0.636392	0.10291  	0.133631	0.42526 	1  	0.165932
18 	372  	657      	5425    	0.2     	0.770861	0.905226	0.154415	0  	0.584775	0.636392	0.103274 	0.132453	0.433269	1  	0.174615
19 	361  	647      	5463    	0.2     	0.763342	0.905226	0.161475	0  	0.586063	0.636598	0.107336 	0.131306	0.437954	1  	0.178463
20 	392  	709      	5505    	0.2     	0.766513	0.905226	0.162626	0  	0.5862  	0.642604	0.107504 	0.130189	0.434382	1  	0.185049
21 	366  	631      	5532    	0.2     	0.746521	0.911019	0.175977	0  	0.579162	0.642604	0.114807 	0.131306	0.454509	1  	0.195692
22 	367  	646      	5561    	0.2     	0.756756	0.911019	0.173577	0  	0.582523	0.645963	0.115234 	0.133631	0.446904	1  	0.193291
23 	352  	617      	5589    	0.2     	0.750755	0.911019	0.177336	0  	0.581207	0.645963	0.122904 	0.145865	0.45557 	1  	0.198078
24 	366  	614      	5621    	0.2     	0.756785	0.913505	0.177157	0  	0.584143	0.645963	0.120446 	0.141421	0.441953	1  	0.200418
25 	366  	616      	5643    	0.2     	0.757085	0.913505	0.179738	0  	0.580819	0.645963	0.122544 	0.141421	0.458538	1  	0.194819
26 	361  	649      	5671    	0.2     	0.75074 	0.914343	0.182195	0  	0.578382	0.645963	0.125168 	0.142857	0.466919	1  	0.196829
27 	379  	628      	5687    	0.2     	0.748848	0.914343	0.182758	0  	0.581575	0.645963	0.125792 	0.142857	0.465456	1  	0.196492
28 	377  	594      	5700    	0.2     	0.76201 	0.914343	0.180981	0  	0.582159	0.645963	0.123061 	0.142857	0.453582	1  	0.193857
29 	376  	576      	5715    	0.2     	0.760626	0.914343	0.175547	0  	0.581251	0.645963	0.12008  	0.142857	0.462061	1  	0.189798
30 	362  	567      	5732    	0.2     	0.735439	0.914343	0.192472	0  	0.574785	0.645963	0.128964 	0.142857	0.477682	1  	0.207986
31 	353  	602      	5754    	0.2     	0.734498	0.917241	0.201637	0  	0.571189	0.645963	0.133821 	0.141421	0.467755	1  	0.223691
32 	354  	577      	5767    	0.2     	0.735306	0.917241	0.206042	0  	0.568246	0.645963	0.135776 	0.141421	0.46439 	1  	0.227602
33 	371  	593      	5778    	0.2     	0.722583	0.917241	0.216524	0  	0.565304	0.645963	0.145366 	0.141421	0.477742	1  	0.225906
34 	367  	627      	5797    	0.2     	0.740908	0.917241	0.209875	0  	0.572232	0.645963	0.139074 	0.141421	0.461098	1  	0.224179
35 	348  	597      	5805    	0.2     	0.748039	0.917241	0.202467	0  	0.577265	0.646874	0.132059 	0.141421	0.45977 	1  	0.216316
36 	358  	588      	5808    	0.2     	0.750206	0.917241	0.202011	0  	0.576273	0.646874	0.131718 	0.141421	0.458257	1  	0.215308
37 	366  	618      	5815    	0.2     	0.771915	0.917226	0.196845	0  	0.578032	0.646874	0.137376 	0.166667	0.438487	1  	0.211201
38 	387  	623      	5821    	0.2     	0.76681 	0.918476	0.189125	0  	0.582419	0.646874	0.132839 	0.166667	0.458398	1  	0.199915
39 	357  	608      	5828    	0.2     	0.785343	0.918476	0.192813	0  	0.581356	0.646874	0.14257  	0.166667	0.424312	1  	0.211546
40 	374  	595      	5831    	0.2     	0.765396	0.918476	0.211743	0  	0.577523	0.646874	0.149361 	0.160128	0.428658	1  	0.225   
41 	365  	579      	5838    	0.2     	0.776688	0.920649	0.200312	0  	0.583266	0.646874	0.139772 	0.160128	0.429408	1  	0.210818
42 	391  	607      	5845    	0.2     	0.772496	0.920649	0.196732	0  	0.583898	0.646874	0.13716  	0.160128	0.440654	1  	0.206763
43 	385  	595      	5857    	0.2     	0.791398	0.920649	0.180795	0  	0.583631	0.646874	0.144646 	0.160128	0.426419	1  	0.212135
44 	368  	618      	5859    	0.2     	0.77878 	0.920649	0.181929	0  	0.579626	0.646874	0.144418 	0.160128	0.444118	1  	0.217476
45 	381  	597      	5861    	0.2     	0.795209	0.920649	0.179124	0  	0.584454	0.646972	0.149805 	0.160128	0.428777	1  	0.209041
46 	356  	577      	5862    	0.2     	0.806257	0.923404	0.181789	0  	0.584922	0.647001	0.161372 	0.160128	0.413736	1  	0.206274
47 	370  	569      	5870    	0.2     	0.788911	0.923404	0.190103	0  	0.580011	0.647147	0.167384 	0.162221	0.431471	1  	0.216532
48 	356  	552      	5870    	0.2     	0.78848 	0.923404	0.190898	0  	0.581727	0.647246	0.169794 	0.162221	0.434288	1  	0.215823
49 	371  	614      	5875    	0.2     	0.79895 	0.923404	0.184741	0  	0.586308	0.647907	0.161465 	0.162221	0.42001 	1  	0.213269
50 	370  	594      	5877    	0.2     	0.798408	0.923404	0.186885	0  	0.585038	0.647907	0.163559 	0.162221	0.419694	1  	0.215789
51 	364  	579      	5881    	0.2     	0.79767 	0.923404	0.186721	0  	0.58522 	0.647907	0.16364  	0.162221	0.419402	1  	0.215715
52 	386  	610      	5883    	0.2     	0.802361	0.923404	0.182975	0  	0.587837	0.647907	0.159432 	0.162221	0.412097	1  	0.212845
53 	364  	570      	5883    	0.2     	0.802734	0.923404	0.181755	0  	0.58836 	0.647907	0.157157 	0.162221	0.414414	1  	0.210352
54 	369  	584      	5883    	0.2     	0.788582	0.923404	0.187156	0  	0.58569 	0.647907	0.16169  	0.162221	0.436836	1  	0.212761
55 	376  	612      	5884    	0.2     	0.780864	0.923404	0.182596	0  	0.585982	0.647907	0.154747 	0.162221	0.452863	1  	0.211295
56 	365  	561      	5884    	0.2     	0.780502	0.923404	0.180807	0  	0.586821	0.647907	0.15251  	0.158114	0.452034	1  	0.210059
57 	360  	563      	5886    	0.2     	0.777525	0.923404	0.179857	0  	0.586453	0.647907	0.150203 	0.158114	0.456231	1  	0.209991
58 	376  	602      	5889    	0.2     	0.774475	0.923404	0.177656	0  	0.58546 	0.647907	0.145401 	0.158114	0.462346	1  	0.209984
59 	366  	547      	5891    	0.2     	0.775384	0.923404	0.17711 	0  	0.585178	0.647907	0.145368 	0.158114	0.464686	1  	0.206894
60 	353  	582      	5893    	0.2     	0.778702	0.923404	0.174265	0  	0.586554	0.648179	0.142904 	0.158114	0.463148	1  	0.202446
61 	366  	552      	5893    	0.2     	0.771492	0.923404	0.179783	0  	0.584738	0.648179	0.147976 	0.158114	0.465337	1  	0.210899
62 	364  	560      	5893    	0.2     	0.772596	0.923404	0.180155	0  	0.583917	0.648432	0.147838 	0.156174	0.459412	1  	0.21488 
63 	351  	543      	5894    	0.2     	0.771355	0.923404	0.179696	0  	0.584446	0.648432	0.147901 	0.150756	0.464264	1  	0.211582
64 	356  	582      	5895    	0.2     	0.779671	0.923404	0.176501	0  	0.586702	0.648432	0.142938 	0.150756	0.454451	1  	0.210285
65 	373  	552      	5896    	0.2     	0.776915	0.923404	0.175072	0  	0.58755 	0.648432	0.143131 	0.154303	0.462532	1  	0.207901
66 	352  	575      	5897    	0.2     	0.778272	0.923404	0.175308	0  	0.5871  	0.648432	0.143018 	0.152499	0.460361	1  	0.208912
67 	374  	561      	5898    	0.2     	0.780657	0.923404	0.173613	0  	0.588001	0.648432	0.140478 	0.149071	0.458511	1  	0.206752
68 	368  	568      	5900    	0.2     	0.769449	0.923817	0.179361	0  	0.584689	0.648432	0.147901 	0.149071	0.463853	1  	0.218873
69 	374  	616      	5902    	0.2     	0.765479	0.923817	0.183839	0  	0.580698	0.648434	0.152061 	0.149071	0.469822	1  	0.222294
70 	353  	546      	5903    	0.2     	0.772207	0.925165	0.179949	0  	0.584137	0.648432	0.147666 	0.142857	0.465582	1  	0.21546 
71 	368  	587      	5904    	0.2     	0.777069	0.925165	0.177536	0  	0.586586	0.648432	0.145545 	0.141421	0.46021 	1  	0.21255 
72 	349  	534      	5904    	0.2     	0.770982	0.925165	0.179556	0  	0.584665	0.648663	0.147866 	0.142857	0.467181	1  	0.215053
73 	374  	600      	5904    	0.2     	0.771434	0.925178	0.179757	0  	0.58384 	0.648663	0.147576 	0.142857	0.47309 	1  	0.211841
74 	360  	596      	5904    	0.2     	0.780879	0.925178	0.176534	0  	0.586948	0.648663	0.142875 	0.142857	0.461798	1  	0.208718
75 	363  	584      	5904    	0.2     	0.789498	0.927664	0.172389	0  	0.590422	0.648663	0.138045 	0.142857	0.449621	1  	0.207583
76 	363  	590      	5904    	0.2     	0.788774	0.927664	0.172521	0  	0.590069	0.648663	0.138013 	0.158114	0.454061	1  	0.205137
77 	377  	550      	5904    	0.2     	0.7896  	0.927664	0.172465	0  	0.590336	0.648663	0.138066 	0.158114	0.452208	1  	0.205412
78 	364  	575      	5904    	0.2     	0.783946	0.927664	0.175623	0  	0.588315	0.648663	0.140568 	0.158114	0.453714	1  	0.211018
79 	373  	559      	5904    	0.2     	0.785493	0.927664	0.175213	0  	0.588426	0.648934	0.140542 	0.158114	0.453675	1  	0.209063
80 	378  	572      	5905    	0.2     	0.784699	0.927664	0.17463 	0  	0.588855	0.648934	0.140671 	0.152499	0.460561	1  	0.205675
