gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,4187,4187,0.1956656346749226,0.7537283089216799,0.8827850521446132,0.13059016244607455,0.0,0.5562619822245642,0.6235935508712424,0.05835846316669677,0.14002800840280097,0.261429347933213,1.0,0.135952459099679
1,392,3319,4333,0.1993942657154395,0.7134472141707358,0.8868170198888713,0.15552807943163893,0.0,0.54929138915345,0.6235935508712424,0.06207784243179734,0.14002800840280097,0.32777885876579477,1.0,0.14999422235385304
2,369,1982,4463,0.2,0.7324775721718376,0.8891426012842201,0.14347125973127528,0.0,0.5555993904244635,0.6307953835229618,0.06528930183648977,0.1386750490563073,0.334446838512983,1.0,0.1523643351617575
3,385,1496,4583,0.2,0.7212804861106554,0.8930224311151468,0.15119276136423904,0.0,0.559062242655064,0.6307953835229618,0.06650620773951446,0.13736056394868904,0.35813827758225364,1.0,0.16164373551242753
4,391,1393,4681,0.2,0.7265506021999772,0.8930224311151468,0.15593545139062703,0.0,0.5625181437472905,0.6307953835229618,0.07308611591551967,0.13483997249264842,0.3646182958626991,1.0,0.1693652946419189
5,391,1233,4781,0.2,0.7582989351996331,0.8930224311151468,0.14106766970573367,0.0,0.572889398854634,0.6307953835229618,0.07196726278899433,0.1386750490563073,0.344625333682578,1.0,0.16539780984323413
6,368,1151,4857,0.2,0.7641301500390651,0.8962715993246997,0.1374878144613428,0.0,0.5740674114627595,0.6405990961540791,0.08138664185176511,0.1336306209562122,0.3523012243724437,1.0,0.16638659272375939
7,360,1060,4943,0.2,0.7312924204782442,0.8962715993246997,0.1762719810379956,0.0,0.5676032420491426,0.6405990961540791,0.09367134102654594,0.13608276348795434,0.3842139617998489,1.0,0.19281487380364284
8,366,963,5019,0.2,0.7428971399457303,0.8975215631567647,0.15111402406993493,0.0,0.5749566446066899,0.6462773714603814,0.09204463757737016,0.13483997249264842,0.39008554191523315,1.0,0.18058475472571545
9,379,934,5093,0.2,0.7431926774853173,0.8975215631567647,0.15423808545364845,0.0,0.5753184500335666,0.6462773714603814,0.09213160757920849,0.1270001270001905,0.4069224736573974,1.0,0.1810381293860433
10,375,883,5162,0.2,0.7430241859030048,0.8975215631567647,0.1596557957592119,0.0,0.5759715905649764,0.6462773714603814,0.0937291420380007,0.125,0.41151182951028786,1.0,0.1850573848098992
11,369,850,5220,0.2,0.7577516591186247,0.8967377085580364,0.14943166098184973,0.0,0.5833692316509391,0.6462773714603814,0.09283240782079498,0.13483997249264842,0.4040871194001443,1.0,0.17379108823338751
12,358,762,5264,0.2,0.7635158972009546,0.8981407582032043,0.14571882544333045,0.0,0.5852419957273424,0.6469992345309626,0.09148295203727977,0.13245323570650439,0.4083048529437135,1.0,0.17472647777192396
13,380,765,5307,0.2,0.7634060457597878,0.8990632899533851,0.14220637680616163,0.0,0.5853919116454058,0.6469992345309626,0.09109005255695501,0.13483997249264842,0.4201264494544612,1.0,0.17684495820121685
14,376,767,5359,0.2,0.7796249449466411,0.8990632899533851,0.12730960164657704,0.0,0.5929289026109921,0.6469992345309626,0.08958999101323875,0.13483997249264842,0.4108819060740407,1.0,0.17080200495299616
15,383,744,5406,0.2,0.7761256905540043,0.8990632899533851,0.1295929143288553,0.0,0.5908569709746537,0.6469992345309626,0.09693004621917593,0.13483997249264842,0.4271495500600257,1.0,0.16596319708968751
16,363,736,5450,0.2,0.7808555308467732,0.8990632899533851,0.12524864700901298,0.0,0.5934456807872605,0.6469992345309626,0.09683389625030514,0.15075567228888181,0.4314406146592706,1.0,0.15833385503026529
17,362,725,5489,0.2,0.7809545877507557,0.9009324488318897,0.14170759320209633,0.0,0.5864430845512708,0.6481493423245548,0.10683029612148055,0.14744195615489714,0.437066392862287,1.0,0.1694374216361109
18,369,673,5527,0.2,0.7757538468379237,0.9021727259474623,0.14587297339685973,0.0,0.5880061135729462,0.649103811755668,0.10405686616676184,0.14433756729740643,0.4410210000843644,1.0,0.1741713099353831
19,356,684,5555,0.2,0.7755456265815402,0.9021727259474623,0.1512405413214853,0.0,0.5851317961948298,0.649103811755668,0.11052607250052335,0.14744195615489714,0.4463368201985065,1.0,0.17822504004757223
20,344,678,5572,0.2,0.772964648509278,0.9021727259474623,0.15153484486008326,0.0,0.5858391550824387,0.649103811755668,0.11694703897824785,0.15249857033260467,0.45603514228123465,1.0,0.17596356652648915
21,345,648,5601,0.2,0.770175572740779,0.9021727259474623,0.15752670490698006,0.0,0.5847516859387876,0.6492301443009032,0.12287724540881069,0.15249857033260467,0.4596555877433864,1.0,0.18131916683517063
22,389,682,5634,0.2,0.7579925038040303,0.9082480916747546,0.17235150668454102,0.0,0.5854220781166276,0.649103811755668,0.11745375542722306,0.15075567228888181,0.4637470733271045,1.0,0.18736068572331685
23,372,683,5657,0.2,0.7625638983007871,0.9082480916747546,0.17240915642492566,0.0,0.5850894458789722,0.649103811755668,0.12319286105974026,0.15075567228888181,0.4627731806628395,1.0,0.1879277524854748
24,354,572,5672,0.2,0.7544373306087911,0.9108974382708528,0.1801390738983865,0.0,0.5840601975654578,0.649103811755668,0.12106465720717166,0.14744195615489714,0.4699393849828591,1.0,0.19595202271446208
25,358,623,5687,0.2,0.7713948628608723,0.9108974382708528,0.16762215233731687,0.0,0.5890661725172021,0.6492386843638764,0.1212295011782416,0.15075567228888181,0.4656235120729999,1.0,0.1861777714372809
26,378,590,5698,0.2,0.7804752626981286,0.9108974382708528,0.16560397110399067,0.0,0.587836353312804,0.6492386843638764,0.12924378707984407,0.15075567228888181,0.4572358852326422,1.0,0.18730697659255272
